"","param_vary","i_param_var","replicate","gamma","stairs2","beta","SR"
"4057",2,2,270,0.362509514525017,0.75,2.27125,3
"4058",2,3,270,0.555805979864633,0.791666666666667,9.99967852144474,5
"4059",2,4,270,0.64511219724437,0.738536155202822,-0.5553125,10
"4060",2,5,270,0.391746123246056,0.722222222222222,9.99967852144474,10
"4061",3,1,270,-1.61556451525387,0.670221329548,0.35007080078125,87
"4062",3,2,270,-9.28391815836359,0.649977011127128,0.0718770599365234,904
"4063",3,3,270,-3.93394521631521,0.600649194668432,-0.50084228515625,156
"4064",3,4,270,0.237988187449099,0.735416666666667,9.99967852144474,9
"4065",3,5,270,NA,NA,NA,NA
"4066",1,1,271,NA,NA,NA,NA
"4067",1,2,271,NA,1,NA,2
"4068",1,3,271,NA,1,NA,2
"4069",1,4,271,NA,1,NA,2
"4070",1,5,271,-1.37683266834586,0.653737683368838,0.2013818359375,105
"4071",2,1,271,-1.19060532610826,1,9.99967852144474,4
"4072",2,2,271,NA,1,NA,2
"4073",2,3,271,-0.410811506520097,0.599126984126984,-0.74375,11
"4074",2,4,271,-1.08563463875065,0.700692106247662,2.68345703125,28
"4075",2,5,271,-1.10805048266654,0.628291316526611,0.42220703125,22
"4076",3,1,271,-7.2148332327403,0.670747302048055,0.292644748687744,460
"4077",3,2,271,-1.29916635799609,0.664291577242795,0.06888671875,84
"4078",3,3,271,-2.2011193082605,0.59989636128156,-0.131897185179678,32
"4079",3,4,271,-1.08538698875568,0.791666666666667,9.99967852144474,5
"4080",3,5,271,NA,NA,NA,NA
"4081",1,1,272,NA,NA,NA,NA
"4082",1,2,272,NA,NA,NA,NA
"4083",1,3,272,NA,1,NA,2
"4084",1,4,272,0.0282314820918116,0.75,2.27125,3
"4085",1,5,272,-1.09597941101122,0.652925719871243,-0.00177734375,104
"4086",2,1,272,NA,1,NA,2
"4087",2,2,272,-0.414046036797833,0.666666666666667,6.2284375,6
"4088",2,3,272,0.446707461882975,0.611111111111111,-1.99999640168177,4
"4089",2,4,272,NA,1,NA,2
"4090",2,5,272,-0.0877309734257455,0.791666666666667,9.99967852144474,5
"4091",3,1,272,-2.57621249907805,0.67410417068099,0.21021484375,92
"4092",3,2,272,-6.92643360407525,0.633856271766459,-0.163807830810547,516
"4093",3,3,272,-0.527647524414663,0.624754346182918,-0.26087890625,22
"4094",3,4,272,0.346833612245628,0.48547619047619,-1.68369663659253,11
"4095",3,5,272,NA,NA,NA,NA
"4096",1,1,273,NA,NA,NA,NA
"4097",1,2,273,NA,NA,NA,NA
"4098",1,3,273,NA,1,NA,2
"4099",1,4,273,0.611800105657967,0.673958333333333,-0.4581494140625,9
"4100",1,5,273,-3.47097140204032,0.631483939923458,0.081400146484375,448
"4101",2,1,273,NA,1,NA,2
"4102",2,2,273,NA,1,NA,2
"4103",2,3,273,NA,1,NA,2
"4104",2,4,273,0.737901028314436,0.611111111111111,-1.99999640168177,4
"4105",2,5,273,2.03596496325823,0.631182250357343,-0.4051513671875,64
"4106",3,1,273,-7.51804518007279,0.650259982922341,0.226293678283691,757
"4107",3,2,273,-6.2343793466245,0.638079365953512,0.02159776853656,532
"4108",3,3,273,-4.45076287884232,0.670194738427892,0.069622802734375,373
"4109",3,4,273,-0.766658614058472,0.791666666666667,9.99967852144474,5
"4110",3,5,273,NA,NA,NA,NA
"4111",1,1,274,NA,NA,NA,NA
"4112",1,2,274,NA,1,NA,2
"4113",1,3,274,NA,1,NA,2
"4114",1,4,274,-0.178276365680051,0.752380952380952,9.99967852144474,8
"4115",1,5,274,-1.13946995165867,0.642749415725555,0.45901123046875,264
"4116",2,1,274,NA,1,NA,2
"4117",2,2,274,-0.145490616625755,0.75,2.27125,3
"4118",2,3,274,0.112159786045391,0.744791666666667,-0.602421875,9
"4119",2,4,274,1.9764616240259,0.725850340136055,9.99967852144474,15
"4120",2,5,274,-0.131519171088137,0.736394557823129,1.140625,15
"4121",3,1,274,-5.18694283554976,0.650550638584641,-0.443427734375,308
"4122",3,2,274,-6.48900521687647,0.631784727300335,-0.271897163391113,575
"4123",3,3,274,-1.48493810057545,0.629050711193568,9.99967852144474,36
"4124",3,4,274,NA,1,NA,2
"4125",3,5,274,NA,NA,NA,NA
"4126",1,1,275,NA,NA,NA,NA
"4127",1,2,275,NA,NA,NA,NA
"4128",1,3,275,-0.845453969458599,0.75,2.27125,3
"4129",1,4,275,-1.24255868681257,0.603125,-1.2943408203125,9
"4130",1,5,275,-3.45635785982399,0.651583573948682,0.216149520874023,333
"4131",2,1,275,NA,1,NA,2
"4132",2,2,275,-0.590101051752634,0.611111111111111,-1.99999640168177,4
"4133",2,3,275,NA,1,NA,2
"4134",2,4,275,NA,1,NA,2
"4135",2,5,275,2.03372808183076,0.791666666666667,9.99967852144474,5
"4136",3,1,275,-10.4769134427058,0.645097518456866,-0.037109375,820
"4137",3,2,275,-11.4524324275513,0.642592825027866,-0.127100024917908,1466
"4138",3,3,275,-1.36913808008245,0.628761392060625,0.616533203125,35
"4139",3,4,275,-0.829930403887387,0.8125,9.99967852144474,9
"4140",3,5,275,NA,NA,NA,NA
"4141",1,1,276,NA,NA,NA,NA
"4142",1,2,276,NA,1,NA,2
"4143",1,3,276,-1.12878226703856,0.75,2.27125,3
"4144",1,4,276,0.154028657512082,0.642895622895623,0.48109375,16
"4145",1,5,276,-1.77141365122605,0.664437254585582,0.0836083984375,218
"4146",2,1,276,-0.578246489212249,0.75,2.27125,3
"4147",2,2,276,-0.816010452661119,0.8125,-0.366875,5
"4148",2,3,276,NA,1,NA,2
"4149",2,4,276,0.36741238684577,0.760606060606061,9.99967852144474,12
"4150",2,5,276,-1.16561599748229,0.75,2.27125,3
"4151",3,1,276,-4.39690592417865,0.661097375714452,0.116732177734375,285
"4152",3,2,276,-2.05562297519709,0.645082043896086,0.333876953125,55
"4153",3,3,276,-0.521611367770671,0.653439153439153,1.27017578125,19
"4154",3,4,276,NA,1,NA,2
"4155",3,5,276,NA,NA,NA,NA
"4156",1,1,277,NA,NA,NA,NA
"4157",1,2,277,NA,NA,NA,NA
"4158",1,3,277,NA,NA,NA,NA
"4159",1,4,277,NA,1,NA,2
"4160",1,5,277,-4.14419927516535,0.641173780189375,-0.0370612795333526,758
"4161",2,1,277,-0.225148588624546,1,9.99967852144474,4
"4162",2,2,277,NA,1,NA,2
"4163",2,3,277,0.532128807020159,0.777777777777778,-0.4375390625,7
"4164",2,4,277,1.21599380018369,0.836904761904762,9.99967852144474,15
"4165",2,5,277,1.48444005893288,0.586732704777817,-0.58622802734375,22
"4166",3,1,277,-4.92137233022177,0.633628996382412,0.109739379882812,339
"4167",3,2,277,-13.4810958330873,0.647107884028698,-0.066552734375,2057
"4168",3,3,277,-1.80184748405277,0.690414477619044,0.49287109375,100
"4169",3,4,277,0.451572373842736,0.520833333333333,-1.99999640168177,5
"4170",3,5,277,NA,NA,NA,NA
"4171",1,1,278,NA,NA,NA,NA
"4172",1,2,278,NA,NA,NA,NA
"4173",1,3,278,-0.168202737677291,0.75,2.27125,3
"4174",1,4,278,-0.0935858196285384,0.520833333333333,-1.99999640168177,5
"4175",1,5,278,-0.719078938108693,0.610788273877983,-0.278544921875,173
"4176",2,1,278,NA,1,NA,2
"4177",2,2,278,-0.584422338977802,0.597619047619048,0.29265625,8
"4178",2,3,278,-1.93646690667987,0.673333333333333,-0.9321875,6
"4179",2,4,278,-0.889436255354808,0.724358974358974,9.99967852144474,14
"4180",2,5,278,-0.968257110525479,0.761111111111111,9.99967852144474,7
"4181",3,1,278,-13.1506951665463,0.649131618222876,0.0159764392169189,1779
"4182",3,2,278,-5.55205662158235,0.645491117151223,0.339765625,399
"4183",3,3,278,-1.72986779277249,0.6803135037006,0.02030517578125,34
"4184",3,4,278,-0.19669010490721,1,9.99967852144474,4
"4185",3,5,278,NA,NA,NA,NA
"4186",1,1,279,NA,NA,NA,NA
"4187",1,2,279,NA,NA,NA,NA
"4188",1,3,279,NA,1,NA,2
"4189",1,4,279,-1.65541886298949,0.75,2.27125,3
"4190",1,5,279,-1.20168191445946,0.556123737373737,-0.9940185546875,13
"4191",2,1,279,-1.25014576246264,0.75,2.27125,3
"4192",2,2,279,NA,1,NA,2
"4193",2,3,279,1.34541867775472,0.598958333333333,-1.1412353515625,9
"4194",2,4,279,-0.128927334228748,0.736394557823129,1.140625,15
"4195",2,5,279,0.398829885386118,0.571130517652515,-1.1441796875,30
"4196",3,1,279,-1.89962477827053,0.663827050976368,0.204326171875,69
"4197",3,2,279,-9.41431910327843,0.636601747410938,0.138080703498874,1024
"4198",3,3,279,-3.18678263156022,0.686819229157939,1.98859375,60
"4199",3,4,279,0.787930975528949,0.686228956228956,0.675419921875,16
"4200",3,5,279,NA,NA,NA,NA
"4201",1,1,280,NA,NA,NA,NA
"4202",1,2,280,NA,NA,NA,NA
"4203",1,3,280,NA,NA,NA,NA
"4204",1,4,280,0.603107377210854,0.611111111111111,-1.99999640168177,4
"4205",1,5,280,-3.71394248932803,0.650881607399398,-0.0636989014355469,849
"4206",2,1,280,NA,1,NA,2
"4207",2,2,280,NA,1,NA,2
"4208",2,3,280,-0.922578953084937,0.791666666666667,9.99967852144474,5
"4209",2,4,280,1.79868666506993,0.646969696969697,-0.33154296875,12
"4210",2,5,280,1.90269915135333,0.691135687229437,2.3419140625,33
"4211",3,1,280,-3.59331486143846,0.62999638872233,-0.24762939453125,279
"4212",3,2,280,-2.17127753585046,0.678918918918919,-0.0341650390625,38
"4213",3,3,280,-4.72917183169474,0.613046984259938,-0.519896956847651,280
"4214",3,4,280,-0.491538573064156,0.721693121693122,9.2434375,10
"4215",3,5,280,NA,NA,NA,NA
"4216",1,1,281,NA,NA,NA,NA
"4217",1,2,281,NA,NA,NA,NA
"4218",1,3,281,-0.635939059488464,0.8,9.99967852144474,6
"4219",1,4,281,1.26127512189457,0.633418367346939,-0.726083984375,15
"4220",1,5,281,-5.57958870043064,0.64670165866223,-0.0312629779826966,1226
"4221",2,1,281,NA,1,NA,2
"4222",2,2,281,NA,1,NA,2
"4223",2,3,281,0.11756120028509,0.806060606060606,9.99967852144474,12
"4224",2,4,281,-0.190000225722062,0.635199214365881,-0.6730859375,19
"4225",2,5,281,0.610867840406698,0.666666666666667,6.04,6
"4226",3,1,281,-7.66336981268242,0.657903404131829,-0.037109375,568
"4227",3,2,281,-0.794103777854243,0.597371304290947,-0.3168212890625,57
"4228",3,3,281,-4.35888017325351,0.643646233758701,0.27940673828125,317
"4229",3,4,281,0.414862795433148,0.833333333333333,9.99967852144474,8
"4230",3,5,281,NA,NA,NA,NA
"4231",1,1,282,NA,NA,NA,NA
"4232",1,2,282,NA,1,NA,2
"4233",1,3,282,NA,1,NA,2
"4234",1,4,282,0.508077197523816,0.749194139194139,2.3890234375,16
"4235",1,5,282,-6.09054454984247,0.634415559663118,-0.0253075211254883,1024
"4236",2,1,282,NA,1,NA,2
"4237",2,2,282,NA,1,NA,2
"4238",2,3,282,-0.39346593888861,0.75,2.27125,3
"4239",2,4,282,0.0790485828293842,0.65679012345679,-0.64953125,10
"4240",2,5,282,-1.33964126371323,0.648148148148148,9.99967852144474,10
"4241",3,1,282,-8.43677700464023,0.632869287675653,-0.21818603515625,614
"4242",3,2,282,-0.22952447059091,0.595833333333333,-0.8144140625,21
"4243",3,3,282,-0.743100883217154,0.654166666666667,1.488056640625,11
"4244",3,4,282,-0.357825547961886,0.55734126984127,-1.397392578125,11
"4245",3,5,282,NA,NA,NA,NA
"4246",1,1,283,NA,1,NA,2
"4247",1,2,283,NA,NA,NA,NA
"4248",1,3,283,NA,1,NA,2
"4249",1,4,283,-1.19260931053452,1,9.99967852144474,4
"4250",1,5,283,-0.395472028000808,0.662398965601316,1.57638671875,68
"4251",2,1,283,NA,1,NA,2
"4252",2,2,283,-0.72532349737185,0.75,2.27125,3
"4253",2,3,283,-1.67447765010249,0.761111111111111,9.99967852144474,7
"4254",2,4,283,1.12714509314515,0.53641975308642,-1.59389439049878,10
"4255",2,5,283,1.32964307954346,0.554638201304868,-1.1235693359375,40
"4256",3,1,283,-10.951071295841,0.652063828815819,-0.0943399047851562,1281
"4257",3,2,283,-5.36021747568909,0.614168648090324,-0.2108251953125,266
"4258",3,3,283,-4.48912767023781,0.617053941389204,-0.278544921875,162
"4259",3,4,283,0.214501661042171,0.611111111111111,-1.99999640168177,4
"4260",3,5,283,NA,NA,NA,NA
"4261",1,1,284,NA,NA,NA,NA
"4262",1,2,284,-0.963521858413891,0.75,2.27125,3
"4263",1,3,284,NA,1,NA,2
"4264",1,4,284,0.517518243587386,0.75,2.27125,3
"4265",1,5,284,-0.69829496577817,0.603585836248375,-0.0694970703125,77
"4266",2,1,284,NA,1,NA,2
"4267",2,2,284,-0.858368839666684,0.741666666666667,9.99967852144474,11
"4268",2,3,284,0.390868624585402,0.75,2.27125,3
"4269",2,4,284,0.783455561439043,0.64138468127126,-0.949853515625,24
"4270",2,5,284,2.23057880438322,0.635447885447885,2.27125,14
"4271",3,1,284,-10.0075451296876,0.655852762918735,0.0218132155148315,939
"4272",3,2,284,-0.258669384465982,0.639345238095238,0.06888671875,21
"4273",3,3,284,-1.90900439510463,0.690697358197358,0.7873046875,56
"4274",3,4,284,-0.708202782888819,0.9,9.99967852144474,6
"4275",3,5,284,NA,NA,NA,NA
"4276",1,1,285,NA,NA,NA,NA
"4277",1,2,285,NA,NA,NA,NA
"4278",1,3,285,NA,1,NA,2
"4279",1,4,285,NA,1,NA,2
"4280",1,5,285,-2.60947529294233,0.637564536006236,-0.1784375,261
"4281",2,1,285,NA,1,NA,2
"4282",2,2,285,-0.421530509587844,1,9.99967852144474,8
"4283",2,3,285,0.00431691978047826,0.540740740740741,-1.303173828125,10
"4284",2,4,285,-0.519462896028878,0.752380952380952,9.99967852144474,8
"4285",2,5,285,NA,1,NA,2
"4286",3,1,285,-4.0146341836327,0.665632505386633,0.02177734375,222
"4287",3,2,285,-4.92470575627554,0.66899183884943,0.65628173828125,229
"4288",3,3,285,-2.21960000190021,0.676610725110803,0.453858642578125,160
"4289",3,4,285,-0.702452805800965,0.65250547587456,0.1189404296875,29
"4290",3,5,285,NA,NA,NA,NA
"4291",1,1,286,NA,NA,NA,NA
"4292",1,2,286,NA,NA,NA,NA
"4293",1,3,286,NA,NA,NA,NA
"4294",1,4,286,-0.563684795766594,0.761111111111111,9.99967852144474,7
"4295",1,5,286,-0.495940050962531,0.711624649859944,1.464501953125,18
"4296",2,1,286,NA,1,NA,2
"4297",2,2,286,-0.820809030218877,0.75,2.27125,3
"4298",2,3,286,NA,1,NA,2
"4299",2,4,286,-0.451211970799478,0.62790404040404,-0.7996923828125,23
"4300",2,5,286,0.474948823480016,0.656037414965986,5.992890625,15
"4301",3,1,286,-5.50425155599653,0.642092452235816,-0.0106073365625,308
"4302",3,2,286,-10.5061431658331,0.656795218109992,0.216057510375977,1143
"4303",3,3,286,-3.10200682479806,0.637852075384552,0.00982748031616211,253
"4304",3,4,286,0.269744436538957,0.770408163265306,-0.1784375,8
"4305",3,5,286,NA,NA,NA,NA
"4306",1,1,287,NA,NA,NA,NA
"4307",1,2,287,NA,NA,NA,NA
"4308",1,3,287,NA,NA,NA,NA
"4309",1,4,287,0.170715533760162,0.575541125541126,-1.10884765625,12
"4310",1,5,287,-1.87260296087394,0.65312062532134,0.35890380859375,116
"4311",2,1,287,-1.16119196915862,1,9.99967852144474,4
"4312",2,2,287,0.219718263434977,0.8,9.99967852144474,6
"4313",2,3,287,1.27005463515498,0.456666666666667,-1.99999640168177,6
"4314",2,4,287,0.947897103810391,0.736381673881674,1.376171875,13
"4315",2,5,287,0.267060811451047,0.8125,-0.366875,5
"4316",3,1,287,-5.9485702798605,0.639777722049657,0.52378662109375,280
"4317",3,2,287,-0.823311046570605,0.575405847502109,-1.08750122070312,35
"4318",3,3,287,-1.9423800714528,0.676033765454132,0.993408203125,67
"4319",3,4,287,0.0783901016843873,0.733333333333333,9.99967852144474,11
"4320",3,5,287,NA,NA,NA,NA
"4321",1,1,288,NA,NA,NA,NA
"4322",1,2,288,NA,NA,NA,NA
"4323",1,3,288,NA,NA,NA,NA
"4324",1,4,288,NA,1,NA,2
"4325",1,5,288,1.54561972755285,0.814814814814815,9.99967852144474,10
"4326",2,1,288,NA,1,NA,2
"4327",2,2,288,NA,1,NA,2
"4328",2,3,288,-0.318651387557426,0.583333333333333,-1.420947265625,7
"4329",2,4,288,1.29969553592158,0.870833333333333,9.99967852144474,9
"4330",2,5,288,0.940023873750535,0.579591836734694,-0.0606640625,22
"4331",3,1,288,-13.8036741455651,0.651213985244413,0.0100632572174072,2239
"4332",3,2,288,-1.30062160484997,0.61399987616352,0.322099609375,117
"4333",3,3,288,-3.84265842633213,0.647648837008732,0.216103515625,336
"4334",3,4,288,-0.210927613175113,0.697142857142857,9.99967852144474,11
"4335",3,5,288,NA,NA,NA,NA
"4336",1,1,289,NA,NA,NA,NA
"4337",1,2,289,-1.1062886258256,0.75,2.27125,3
"4338",1,3,289,NA,1,NA,2
"4339",1,4,289,0.00106426731230854,0.520833333333333,-1.99999640168177,5
"4340",1,5,289,-3.1763296133807,0.633937885641663,-0.013557562828064,662
"4341",2,1,289,NA,1,NA,2
"4342",2,2,289,0.6530029552646,0.520833333333333,-1.99999640168177,5
"4343",2,3,289,-1.13150072792597,0.75,2.27125,3
"4344",2,4,289,0.102224493278824,0.583333333333333,-1.420947265625,7
"4345",2,5,289,0.345399973126976,0.671837421837422,1.17595703125,34
"4346",3,1,289,-11.707852345602,0.641714210389303,0.126991348266602,1267
"4347",3,2,289,-2.86699398221426,0.622205095389536,-0.61419921875,51
"4348",3,3,289,0.152977809614702,0.705561312005949,0.7608056640625,35
"4349",3,4,289,0.270642354482586,0.456666666666667,-1.99999640168177,6
"4350",3,5,289,NA,NA,NA,NA
"4351",1,1,290,NA,NA,NA,NA
"4352",1,2,290,NA,NA,NA,NA
"4353",1,3,290,NA,NA,NA,NA
"4354",1,4,290,NA,1,NA,2
"4355",1,5,290,-5.94853086446478,0.647629383513535,0.0689327239990234,2329
"4356",2,1,290,NA,1,NA,2
"4357",2,2,290,NA,1,NA,2
"4358",2,3,290,-0.464148071670332,0.75,2.27125,3
"4359",2,4,290,1.44961432163397,0.598958333333333,-1.1412353515625,9
"4360",2,5,290,0.502659343587313,0.731547619047619,1.7059375,9
"4361",3,1,290,-6.06838943512508,0.653523965546391,0.19990966796875,570
"4362",3,2,290,-11.6505410515523,0.644618873824929,0.0896350860595703,1694
"4363",3,3,290,-2.13975521147345,0.647883685547897,-0.042998046875,236
"4364",3,4,290,NA,1,NA,2
"4365",3,5,290,NA,NA,NA,NA
"4366",1,1,291,NA,NA,NA,NA
"4367",1,2,291,NA,1,NA,2
"4368",1,3,291,NA,1,NA,2
"4369",1,4,291,0.650393401526858,0.611111111111111,-1.99999640168177,4
"4370",1,5,291,-3.51943821172015,0.645103936811244,-0.1283837890625,354
"4371",2,1,291,NA,1,NA,2
"4372",2,2,291,NA,1,NA,2
"4373",2,3,291,0.639474899937218,0.666666666666667,6.2284375,6
"4374",2,4,291,0.347208635242214,0.636989795918367,-0.7879150390625,15
"4375",2,5,291,0.560488502505038,0.69,-1.4945556640625,6
"4376",3,1,291,-17.9659929358006,0.646799316425345,0.0333706665039062,3431
"4377",3,2,291,-2.18054663265622,0.628902662480484,0.180771484375,172
"4378",3,3,291,0.32548485612629,0.653174603174603,1.894375,14
"4379",3,4,291,-1.09997987526561,0.75,2.27125,3
"4380",3,5,291,NA,NA,NA,NA
"4381",1,1,292,NA,NA,NA,NA
"4382",1,2,292,NA,1,NA,2
"4383",1,3,292,NA,1,NA,2
"4384",1,4,292,-0.504924815710018,0.671428571428571,-0.37865234375,8
"4385",1,5,292,-0.956947262201877,0.706873736555842,0.934521484375,126
"4386",2,1,292,NA,1,NA,2
"4387",2,2,292,-0.197979329860337,0.75,2.27125,3
"4388",2,3,292,-0.338647667353866,0.761111111111111,9.99967852144474,7
"4389",2,4,292,0.00271574274288128,0.744047619047619,-0.366875,9
"4390",2,5,292,1.4086723349221,0.660912698412698,-0.678974609375,15
"4391",3,1,292,-4.34558041793863,0.6626184596876,0.054901123046875,251
"4392",3,2,292,-5.84022939305338,0.648194625994379,-0.00467567443847656,488
"4393",3,3,292,-1.87695885234836,0.747978427364837,1.847265625,59
"4394",3,4,292,-0.631569198803379,0.520833333333333,-1.99999640168177,5
"4395",3,5,292,NA,NA,NA,NA
"4396",1,1,293,NA,NA,NA,NA
"4397",1,2,293,NA,NA,NA,NA
"4398",1,3,293,NA,1,NA,2
"4399",1,4,293,NA,1,NA,2
"4400",1,5,293,-4.0974574138173,0.659608100073083,0.01,404
"4401",2,1,293,NA,1,NA,2
"4402",2,2,293,-0.729015823985407,0.8,9.99967852144474,6
"4403",2,3,293,-1.82405182540711,0.538080808080808,-1.0587939453125,16
"4404",2,4,293,NA,1,NA,2
"4405",2,5,293,0.685272403519965,1,9.99967852144474,4
"4406",3,1,293,-3.79941643168187,0.663039263136956,0.0276890182495117,219
"4407",3,2,293,-5.99940759337211,0.655624465694326,0.0219628722460938,537
"4408",3,3,293,-3.03700314449888,0.660791951205362,0.0836083984375,258
"4409",3,4,293,-0.145717124204169,0.611111111111111,-1.99999640168177,4
"4410",3,5,293,NA,NA,NA,NA
"4411",1,1,294,NA,NA,NA,NA
"4412",1,2,294,NA,NA,NA,NA
"4413",1,3,294,NA,NA,NA,NA
"4414",1,4,294,-0.295829074061561,0.666666666666667,6.2284375,6
"4415",1,5,294,-4.16116773078501,0.646071560359994,0.0512882034985352,882
"4416",2,1,294,-0.202610500834526,0.75,2.27125,3
"4417",2,2,294,-1.00622470762208,0.75,2.27125,3
"4418",2,3,294,0.979606494863221,0.666666666666667,6.2284375,6
"4419",2,4,294,0.815427447007458,0.665253175881195,1.3055078125,28
"4420",2,5,294,1.32572713906508,0.611111111111111,-1.99999640168177,4
"4421",3,1,294,-2.56703371549785,0.588789502685271,-0.631865234375,77
"4422",3,2,294,-4.46977996135835,0.618554963700901,-0.30798828125,290
"4423",3,3,294,-1.18955290758212,0.655342148935724,-0.33154296875,55
"4424",3,4,294,-0.207631520253601,0.673076923076923,2.0828125,14
"4425",3,5,294,NA,NA,NA,NA
"4426",1,1,295,NA,NA,NA,NA
"4427",1,2,295,NA,NA,NA,NA
"4428",1,3,295,NA,1,NA,2
"4429",1,4,295,-1.12820929199375,0.806060606060606,9.99967852144474,12
"4430",1,5,295,-5.06959260935178,0.636547192385115,-0.0844167531874904,885
"4431",2,1,295,NA,1,NA,2
"4432",2,2,295,NA,1,NA,2
"4433",2,3,295,-0.837690347584288,0.803258145363408,9.99967852144474,20
"4434",2,4,295,1.29415098411623,0.781481481481482,9.99967852144474,10
"4435",2,5,295,0.897067717324474,0.636666666666667,-0.83796875,11
"4436",3,1,295,-7.08630187331557,0.635780323204157,-0.0606640625,495
"4437",3,2,295,-10.1715054120006,0.651761832410748,0.0571115978913269,1331
"4438",3,3,295,-2.13209109507358,0.61679359864532,-0.01502685546875,118
"4439",3,4,295,0.592407685290295,0.583333333333333,-1.420947265625,7
"4440",3,5,295,NA,NA,NA,NA
"4441",1,1,296,NA,NA,NA,NA
"4442",1,2,296,NA,NA,NA,NA
"4443",1,3,296,-0.40838915174766,0.791666666666667,9.99967852144474,5
"4444",1,4,296,0.370012292379703,0.520833333333333,-1.99999640168177,5
"4445",1,5,296,-0.937524451290969,0.660406506009954,-0.178805541992187,88
"4446",2,1,296,-0.45270904816608,0.75,2.27125,3
"4447",2,2,296,-1.74649256825599,0.520833333333333,-1.99999640168177,5
"4448",2,3,296,-0.776637021544042,0.680555555555556,9.99967852144474,7
"4449",2,4,296,0.916249440512598,0.615646258503401,-1.54089634362378,8
"4450",2,5,296,0.965286802106684,0.61056179850276,-0.64953125,50
"4451",3,1,296,-12.553407867811,0.659670732021266,0.179069290161133,1603
"4452",3,2,296,-14.4615546111542,0.644703809095125,0.01,2432
"4453",3,3,296,-1.53840918363898,0.63669660832836,0.4310400390625,100
"4454",3,4,296,NA,1,NA,2
"4455",3,5,296,NA,NA,NA,NA
"4456",1,1,297,NA,NA,NA,NA
"4457",1,2,297,NA,1,NA,2
"4458",1,3,297,NA,1,NA,2
"4459",1,4,297,0.309841530931189,0.760606060606061,9.99967852144474,12
"4460",1,5,297,-3.8051883765225,0.628468078208607,-0.202728271484375,226
"4461",2,1,297,NA,1,NA,2
"4462",2,2,297,NA,1,NA,2
"4463",2,3,297,NA,1,NA,2
"4464",2,4,297,0.450045927631436,0.75,2.27125,3
"4465",2,5,297,1.11386490779894,0.604166666666667,-0.73197265625,13
"4466",3,1,297,-5.45876139846429,0.624715586306195,-0.243212890625,178
"4467",3,2,297,-5.84644033044021,0.650973319646445,0.0394578641812165,282
"4468",3,3,297,-2.58343561716047,0.652975049343253,0.1277734375,227
"4469",3,4,297,0.261674042920054,0.521057574903729,-1.42830810546875,14
"4470",3,5,297,NA,NA,NA,NA
"4471",1,1,298,NA,NA,NA,NA
"4472",1,2,298,NA,NA,NA,NA
"4473",1,3,298,NA,1,NA,2
"4474",1,4,298,NA,1,NA,2
"4475",1,5,298,-1.15436990506734,0.628584628399487,-0.073177490234375,261
"4476",2,1,298,NA,1,NA,2
"4477",2,2,298,-1.20035550362301,0.791666666666667,9.99967852144474,5
"4478",2,3,298,-0.368475076477811,1,9.99967852144474,4
"4479",2,4,298,1.07533094494687,0.408333333333333,-1.99999640168177,7
"4480",2,5,298,1.18369190369186,0.68361013986014,1.440947265625,21
"4481",3,1,298,-6.29878290351864,0.664563925435178,0.098330078125,492
"4482",3,2,298,-6.34836382546868,0.650849038989854,0.0738552856445312,486
"4483",3,3,298,-2.7799847084033,0.616412577032274,-0.42723388671875,137
"4484",3,4,298,0.570207265466762,0.75,2.27125,3
"4485",3,5,298,NA,NA,NA,NA
"4486",1,1,299,NA,NA,NA,NA
"4487",1,2,299,NA,NA,NA,NA
"4488",1,3,299,-1.60843814864286,0.75,2.27125,3
"4489",1,4,299,-0.17959743410617,0.791666666666667,9.99967852144474,5
"4490",1,5,299,-1.50002704324306,0.646704911000892,0.124944114685059,601
"4491",2,1,299,-0.729972522127976,0.520833333333333,-1.99999640168177,5
"4492",2,2,299,NA,1,NA,2
"4493",2,3,299,-0.200589058752066,0.370408163265306,-1.99999640168177,8
"4494",2,4,299,1.00504325419561,0.705047619047619,9.99967852144474,26
"4495",2,5,299,3.22931380568465,0.692542940930038,1.64705078125,32
"4496",3,1,299,-19.9892141529452,0.638023802176005,-0.0906594848632812,4231
"4497",3,2,299,-6.23206034250024,0.62398728210354,-0.314060974121094,523
"4498",3,3,299,-2.9206649957845,0.683661529239669,0.48109375,77
"4499",3,4,299,0.97927956846713,0.75,2.27125,3
"4500",3,5,299,NA,NA,NA,NA
"4501",1,1,300,NA,NA,NA,NA
"4502",1,2,300,NA,NA,NA,NA
"4503",1,3,300,NA,1,NA,2
"4504",1,4,300,-0.194233088623716,0.791666666666667,9.99967852144474,5
"4505",1,5,300,-4.31858899786628,0.653173775201907,0.0272979736328125,1205
"4506",2,1,300,NA,1,NA,2
"4507",2,2,300,NA,1,NA,2
"4508",2,3,300,-0.286876805450538,0.775757575757576,2.63634765625,12
"4509",2,4,300,1.59166963676385,0.666666666666667,9.99967852144474,8
"4510",2,5,300,0.71429061437213,0.777777777777778,9.99967852144474,10
"4511",3,1,300,-4.48170162767667,0.642717947040655,0.25732421875,136
"4512",3,2,300,-2.79678669950267,0.671947751218833,0.84619140625,103
"4513",3,3,300,-0.662286420204902,0.677635897234322,1.440947265625,76
"4514",3,4,300,NA,1,NA,2
"4515",3,5,300,NA,NA,NA,NA
"4516",1,1,301,NA,NA,NA,NA
"4517",1,2,301,NA,NA,NA,NA
