,Unnamed: 0,param_vary,i_param_var,replicate,PBD.l1,PBD.l2,PBD.l3,PBD.mu1,PBD.mu2,SR,PBD.LR.all,PBD.LR.extant,ML.l,ML.mu,MCMC.l.mean,MCMC.l.median,MCMC.l.sd,MCMC.l.q25,MCMC.l.q75,MCMC.l.ess,MCMC.mu.mean,MCMC.mu.median,MCMC.mu.sd,MCMC.mu.q25,MCMC.mu.q75,MCMC.mu.ess,MCMC.div.mean,MCMC.div.median,MCMC.div.sd,MCMC.div.q25,MCMC.div.q75,MCMC.turnov.mean,MCMC.turnov.median,MCMC.turnov.sd,MCMC.turnov.q25,MCMC.turnov.q75
2486,12,3,2,99,0.5,1.0,0.126491106406735,0.2,0.2,66,156,93,0.223535940665258,0.0,0.244993518447867,0.241639401661931,0.0350355485499693,0.220655940230657,0.267091814683362,1902.07818764569,0.0380909333261466,0.0272935654031157,0.0358800129136896,0.0113789414557457,0.0536267630410375,1377.59958619941,0.20690258512172,0.207052742791437,0.0335967234634583,0.184964186989624,0.229233734293955,0.147896411977622,0.113477145168422,0.124909755484055,0.0494532231690052,0.214570676410162
2487,13,3,3,99,0.5,1.0,0.4,0.2,0.2,217,520,293,0.284364434905793,0.0,0.299637564000466,0.298224095212373,0.023926557209167,0.282916297351009,0.314781123956849,2066.75523592003,0.0275011592349127,0.020372737501023,0.0248290035771109,0.0088436895836867,0.0396650827798945,1538.45686441039,0.272136404765553,0.272292089056901,0.0230770955000686,0.257037532113774,0.287534728983973,0.0888991426683219,0.0697723127968631,0.0748291853988218,0.0303649921585912,0.128439845702543
2488,14,3,4,99,0.5,1.0,0.633957276984445,0.2,0.2,170,397,248,0.334249561711401,0.0,0.351039926419015,0.349866336340621,0.0302359578028803,0.329652190528729,0.371178095891459,2528.49441224943,0.0292717150886577,0.0209226577564801,0.0277205706904044,0.008856523846797,0.0412002718215051,1467.90518891197,0.321768211330357,0.321694638559404,0.0300178369334688,0.301932554602069,0.341840682362189,0.0809780221133589,0.0604660244620986,0.0718284078955269,0.0258986216443474,0.116596048897589
2489,15,3,5,99,0.5,1.0,1.00475457260383,0.2,0.2,2217,4956,3490,0.42172234101261,0.0,0.423083737008844,0.423150221681156,0.0089994247285277,0.41684534093117,0.429075784754518,4076.60094700466,0.0025554805835781,0.0017833063481898,0.0025126022850754,0.0007746952894069,0.0035338921221558,1636.6798674699,0.420528256425266,0.420531563617916,0.0089921901873322,0.414421183011777,0.426546209923665,0.0060250302420631,0.004228725969092,0.0058868138845317,0.0018457743287012,0.008302894473502
2490,16,4,1,99,0.5,1.0,0.4,0.02,0.2,424,719,595,0.32156139251288,0.0,0.328385433165008,0.327917949231573,0.0168375026686527,0.316630943163228,0.339436992755183,3192.34527080412,0.0129223857504607,0.0094540259102283,0.0123272206139648,0.003960389925165,0.0180333844840952,1580.59639934604,0.315463047414547,0.315363188135871,0.0170655986789695,0.304167252376166,0.326719321657171,0.0388015712265089,0.0285410337903269,0.0358699132212342,0.0122699514013926,0.0543398501712212
2491,17,4,2,99,0.5,1.0,0.4,0.0632455532033676,0.2,663,1200,904,0.308016378870888,0.0,0.312336524364425,0.312184128062881,0.0127005785424,0.303731413765809,0.320624870239174,3735.97335991213,0.0073447824011097,0.0051855016900719,0.0071896209339588,0.0021825325554131,0.0103705497837143,1605.07813742407,0.304991741963315,0.305000553533,0.0127616861099951,0.296374369596585,0.31325716723125,0.0233043338065161,0.0167943472691382,0.0223178213863424,0.0070867356349749,0.0328663021245373
2492,18,4,3,99,0.5,1.0,0.4,0.2,0.2,158,354,208,0.287452046465141,0.0,0.307233287983439,0.305158327496299,0.0299717201149769,0.286377408174811,0.326109284120888,1774.00087821126,0.0369821908983618,0.0277896072739909,0.0326218653511857,0.0116808645132213,0.053434343344191,1554.87167763286,0.270251097085077,0.271091056484351,0.0286843432506782,0.251894452487894,0.289268761225875,0.115777678535537,0.0924671155068842,0.0943998001794833,0.0401792214077735,0.168521468584453
2493,19,4,4,99,0.5,1.0,0.4,0.632455532033676,0.2,13,120,17,0.316142257218773,0.296730583811342,0.397535487970949,0.343344915748673,0.22176982671275,0.251276422955476,0.482337298548468,244.212449115181,0.385173543510428,0.332409142626091,0.276529615091292,0.192225376967514,0.507739682230543,242.446895054569,0.0123619444605211,0.0200828878735971,0.105476994271668,-0.0561805035132454,0.087067240644873,0.910245466239594,0.948482008400349,0.334462959337751,0.712835380183921,1.13070030152822
2494,20,4,5,99,0.5,1.0,0.4,2.0,0.2,2,50,2,,,,,,,,,,,,,,,,,,,,,,,,
2495,21,5,1,99,0.5,1.0,0.4,0.2,0.02,252,537,363,0.279120923059775,0.0,0.289049468409994,0.287742725954344,0.0196495373392612,0.275338305933318,0.301630184408959,2333.08661789185,0.0173188954830234,0.0121897236516596,0.0167277831550465,0.0049393993666658,0.0244609985781593,1405.3497759362,0.27173057292697,0.271608400623566,0.0195277262422968,0.258962715658662,0.28495419993013,0.0585639492928059,0.0426469773611113,0.0539567306524766,0.0174055786331466,0.0833379747467742
2496,22,5,2,99,0.5,1.0,0.4,0.2,0.0632455532033676,93,198,135,0.28939590313824,0.0,0.312608604936,0.309229820546624,0.0381023107657092,0.286335984213559,0.33551429722814,1895.83237941837,0.0432411554890617,0.0313446326685761,0.0403251496356823,0.0136620732272441,0.0607896323566043,1357.14879003006,0.269367449446938,0.270798057343606,0.0371920143528538,0.246259872295426,0.293535737440842,0.132350275953346,0.102900883034313,0.112410176449244,0.0459279756520942,0.18791064094668
2497,23,5,3,99,0.5,1.0,0.4,0.2,0.2,176,380,219,0.283030360111727,0.0,0.297606678872749,0.295595298432066,0.0259216154606175,0.279937800566012,0.313444768283067,2069.08355932433,0.0260966876726302,0.0188148389565422,0.0245036060047983,0.0080484214218273,0.0364574972974064,1400.26455861013,0.271509991200119,0.271508567253639,0.025245691505964,0.254909679916138,0.288430947865198,0.084987412161778,0.0644887437178981,0.0741461102498755,0.0284169546356622,0.122679746025328
2498,24,5,4,99,0.5,1.0,0.4,0.2,0.632455532033676,68,225,90,0.241410025701457,0.0071640382080552,0.28931169698455,0.280660231876919,0.0540760464352645,0.252008091045341,0.317732180123578,843.396352499615,0.0908341645016409,0.0737168218610873,0.0727308713595406,0.0363413791682342,0.12721030259327,792.849367918384,0.198477532482909,0.201325512763969,0.0439924738842674,0.171370853467557,0.228335044098568,0.291021212636788,0.266417202223851,0.189599023196117,0.140945433905065,0.415334645764178
2499,25,5,5,99,0.5,1.0,0.4,0.2,2.0,8,51,9,0.128159298891929,0.0703824843393317,0.256804639218827,0.209163325199271,0.181592194134533,0.143622889893599,0.308557040401799,235.038284564668,0.265001972170493,0.207723667889201,0.235695965274596,0.100291289299804,0.356421174587753,262.757279200876,-0.0081973329516666,0.0044246004228304,0.102110843673558,-0.0707584836711844,0.0636388984712989,0.973932906572961,0.978897871622533,0.49867643660468,0.628817264359397,1.26043035584065
2500,1,1,1,100,0.05,1.0,0.4,0.2,0.2,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,
2501,2,1,2,100,0.158113883008419,1.0,0.4,0.2,0.2,3,19,4,0.372503673393801,1.20319240540986,0.44657086980666,0.343819966947638,0.371058851599311,0.18201673708521,0.610044528521861,1355.59209830354,1.36638590893287,1.18731684758646,0.873027621924723,0.724268143654864,1.83387314498362,1181.30639404717,-0.919815039126212,-0.752403534757274,0.699148925179047,-1.27834069969602,-0.410674851922265,5.12235473759751,3.09884153292392,10.0833738437526,2.06642119954813,5.1956418007904
2502,3,1,3,100,0.5,1.0,0.4,0.2,0.2,134,362,189,0.260647782104446,0.0,0.282796920052411,0.279781333152011,0.0302282106692052,0.261697402907586,0.301293262023163,1674.99164249174,0.0393100747318563,0.0292877408362778,0.034867555504057,0.0128019476532464,0.0563712269857887,1367.55118527971,0.243486845320555,0.244186230823726,0.028605406300051,0.225814854776138,0.262071725753909,0.132915396292429,0.105668570056103,0.106968406709702,0.0482293392716192,0.193392303177649
2503,4,1,4,100,0.792446596230557,1.0,0.4,0.2,0.2,1411,3158,2191,0.376707574031612,0.0,0.378732542162377,0.378776952319349,0.010246352344472,0.371782421901587,0.385549323452258,3617.31036478553,0.0036246991102597,0.0025700217215018,0.0035359860701627,0.0010631384069819,0.0050430612786795,1551.60815774484,0.375107843052117,0.375131774741002,0.0102249720050486,0.368188051737678,0.381962695923332,0.0095326290786795,0.0067732733820874,0.0092274673732619,0.002807966198568,0.0133428639705929
2504,5,1,5,100,1.25594321575479,1.0,0.4,0.2,0.2,14107,31955,24519,0.512441190671401,0.0,0.512601662690297,0.512601264880245,0.0043529324081674,0.509723412623192,0.515465050328033,4501.0,0.00042655188623,0.000298598426345,0.0004314261101021,0.0001214347307711,0.0005916698028211,1579.56454665704,0.512175110804067,0.51218970625606,0.0043512075425574,0.50928315780347,0.515021846975498,0.000831807596742,0.0005813683738521,0.0008404870388684,0.0002382546987951,0.0011557936696704
2505,6,2,1,100,0.5,0.1,0.4,0.2,0.2,15,129,56,0.0931768584055949,0.0,0.122911792766529,0.116951645587978,0.0395370097255289,0.0959017501729352,0.142848249246279,1367.85946282002,0.046547228790808,0.0330121899655292,0.0448385835323834,0.0138788775098384,0.0664946725782522,1236.59464987052,0.0763645639757215,0.0770077421349115,0.0366130390650681,0.0544994624158038,0.100387962543396,0.353224881169919,0.291505036862172,0.276534998200975,0.130125564106297,0.522902343224106
2506,7,2,2,100,0.5,0.316227766016838,0.4,0.2,0.2,150,553,322,0.204277363467302,0.0,0.213600661746763,0.212661913192037,0.0189934994252868,0.200630078701129,0.225469961788114,2752.54280389735,0.0145271965639413,0.0100835786775463,0.0141514803994013,0.0044429038138872,0.0198852324850385,1588.7174394658,0.199073465182821,0.19916750306115,0.0187837171770964,0.186549059181909,0.211581939178366,0.06638794951352,0.0481776251098382,0.0610526899672387,0.021262843080577,0.0921600222417271
2507,8,2,3,100,0.5,1.0,0.4,0.2,0.2,66,176,93,0.259771447736846,0.0,0.293793757034179,0.290548138869755,0.0440578253514464,0.263047616158889,0.319559598333657,1659.84441408662,0.0605668183429459,0.0467524008699427,0.0522642193719968,0.0206187288373367,0.0862096985443888,1292.46901404423,0.233226938691233,0.234557810801888,0.0423672134922359,0.20694203700656,0.261187794320901,0.195389700930553,0.163538355353253,0.148659335865423,0.0754271756876984,0.286968266650524
2508,9,2,4,100,0.5,3.16227766016838,0.4,0.2,0.2,331,590,365,0.358824063055685,0.0,0.382182461087163,0.380369308921771,0.0276954210075076,0.362988444222891,0.399256961482785,1324.65526073128,0.0446936177444822,0.0360660551491255,0.0355616340661931,0.0165440255071859,0.0642861182158053,1124.42117998057,0.337488843342681,0.338680171307221,0.0265451901934099,0.320765645079173,0.355525721192847,0.113191721138362,0.0956089284039554,0.0840306758554226,0.0449248210060738,0.165159647861384
2509,10,2,5,100,0.5,10.0,0.4,0.2,0.2,371,641,386,0.367981903660816,0.0,0.395281626628377,0.392708964881713,0.0294967316017983,0.374521393405616,0.412966716855955,1136.19295882994,0.051993747261317,0.0427509927647386,0.0403919011925301,0.0206392560836725,0.075450452778858,1041.64133783594,0.34328787936706,0.345376944339297,0.0273429218647133,0.325842643570311,0.361656448108777,0.126906706800515,0.108854770910348,0.0909833750193838,0.0543908412110777,0.18506009287446
2510,11,3,1,100,0.5,1.0,0.04,0.2,0.2,63,164,78,0.212999569453706,0.0028165725785634,0.260158264047052,0.253159606030937,0.0492262722998152,0.225783657297615,0.287165709692771,824.593738014506,0.0844543620768732,0.0704437002639335,0.0661682473697113,0.0333886902910113,0.119953409640356,861.321861516743,0.175703901970178,0.177934574804902,0.040900110024567,0.149464539328358,0.204784180982978,0.301636221912438,0.282842497364699,0.192800926447938,0.143654125457688,0.432803754327778
2511,12,3,2,100,0.5,1.0,0.126491106406735,0.2,0.2,23,58,32,0.214000173001523,0.03949003469178,0.288815400329118,0.274685202638468,0.0903741917763556,0.224248069228816,0.334980350357531,782.898992018233,0.162626200462556,0.135676335640423,0.125221792262338,0.0650303384914922,0.235206713961291,750.549672898007,0.126189199866562,0.132830502275249,0.0746849432556301,0.0790588599819318,0.177726046668747,0.515785945370764,0.507258684842513,0.297495958943883,0.273217169114034,0.733494263263679
2512,13,3,3,100,0.5,1.0,0.4,0.2,0.2,123,297,170,0.255108910829213,0.0,0.273102854271466,0.27154035947464,0.0285561352086964,0.253261198452289,0.290976762408715,2076.40180352235,0.0329097354114119,0.0241817985815963,0.0296665755846797,0.0104489846179113,0.0472578615689697,1471.62036485813,0.240193118860054,0.240907593100205,0.0276737123917385,0.222276329495939,0.25860641781568,0.115900493043603,0.0902687587229928,0.0966010270792347,0.039934671229722,0.169065575598031
2513,14,3,4,100,0.5,1.0,0.633957276984445,0.2,0.2,96,235,144,0.31666933757057,0.0,0.342885947634628,0.338589954045644,0.0408135673005049,0.314402952038211,0.368601196066332,1734.47567379621,0.0487585388621018,0.0352061002026391,0.0444547739371988,0.0150929563084228,0.0700140878348064,1508.03545233133,0.294127408772526,0.294043878770445,0.0396746749957594,0.269141759343337,0.321312819447537,0.135954122126957,0.106103384649577,0.112645783300428,0.0468759210747032,0.19722148375137
2514,15,3,5,100,0.5,1.0,1.00475457260383,0.2,0.2,757,1721,1187,0.387370569578876,0.0,0.390856476407539,0.390598119163994,0.0147103137591523,0.38087205206555,0.400400188332472,3731.48269730525,0.0067100866042648,0.0047810716243637,0.006605859087998,0.0020012442043809,0.0091697251021183,1558.82011751152,0.384146389803274,0.384068348917995,0.0145060654242585,0.37402215699898,0.394102399178136,0.0170324166561774,0.0122964300477575,0.0165059874685745,0.0051897808908135,0.0235561401064011
2515,16,4,1,100,0.5,1.0,0.4,0.02,0.2,1068,1772,1517,0.323160961381118,0.0,0.325215224636257,0.325078368622141,0.0099883391144882,0.318582167127381,0.332177466271014,3600.32119914585,0.0037190359846429,0.0026028834136691,0.0036557854238653,0.0011243017929652,0.0051580724790216,1471.12180648464,0.321496188651614,0.321333949817755,0.0100164074335128,0.314686687018573,0.328515618497744,0.0113860358837831,0.0080745984387864,0.0110835170494115,0.0034726684905219,0.0157090068288524
2516,17,4,2,100,0.5,1.0,0.4,0.0632455532033676,0.2,525,946,751,0.308959360957899,0.0,0.313582669168411,0.313258171412716,0.0144341818208983,0.303627995109719,0.323152307370286,3254.29546241635,0.0085817424212067,0.0060360633310129,0.0083750028245595,0.0024872062900266,0.0119801317204896,1356.25476370291,0.305000926747205,0.304902798133749,0.0142151940550376,0.295549928786626,0.314593844593306,0.0270461688655055,0.0193450109023734,0.0257773394925407,0.0080293800262484,0.0381360349234687
2517,18,4,3,100,0.5,1.0,0.4,0.2,0.2,88,234,122,0.229992194859028,0.0,0.267570306746567,0.262887983436606,0.0401993328782801,0.23889276631968,0.289913407552504,1091.21491715044,0.0670040606288036,0.0553697645587447,0.0532123658076395,0.0253132625452816,0.0969990669838741,911.655430084774,0.200566246117763,0.202931592682758,0.0347590982867104,0.178764903433043,0.224293019425532,0.235207643779638,0.214548640762285,0.159951771278326,0.103066161113323,0.339825734161205
2518,19,4,4,100,0.5,1.0,0.4,0.632455532033676,0.2,9,130,14,0.0996857857976644,0.0,0.207045182715077,0.180290201614758,0.112844801389932,0.129581693438658,0.250702646443899,563.943774255093,0.181018380735694,0.140347254288598,0.154411462913827,0.0633154490116087,0.255224122872162,582.077001977364,0.0260268019793836,0.0363491025963283,0.0820922328120268,-0.021867440156505,0.0826996217909431,0.806730062343006,0.7980818356229,0.463462086479639,0.45401096891171,1.10003278007068
2519,20,4,5,100,0.5,1.0,0.4,2.0,0.2,5,58,7,0.396352568455034,0.688108194977213,0.499840180452231,0.416759832815869,0.337049031054535,0.257900791403849,0.654232668184663,619.234867523512,0.85475729977219,0.773072718660214,0.499017043334868,0.491669089714681,1.13110369037262,629.476510024675,-0.354917119319958,-0.31265635485997,0.273730007621794,-0.512358224361492,-0.158658587467322,1.92319884311006,1.70287426303491,0.939930965819986,1.35844074589899,2.23886915319281
2520,21,5,1,100,0.5,1.0,0.4,0.2,0.02,421,914,622,0.286243161089759,0.0,0.293089187931213,0.292802218875595,0.0155255082205482,0.282335254454858,0.303075708786026,2827.00761073769,0.0130387978960789,0.009398134617068,0.0122844262642394,0.0040635974252237,0.0181661716622296,1433.55881987506,0.280050390035135,0.280288294284058,0.0155653140976839,0.269558526356995,0.290544014000792,0.0437656380583234,0.0325117289047635,0.0398316826838269,0.0139919340832533,0.0618111904126138
2521,22,5,2,100,0.5,1.0,0.4,0.2,0.0632455532033676,181,382,254,0.288704365723998,0.0,0.301096136979539,0.299709178764505,0.0245671224318494,0.284413102482069,0.317058234206558,2718.69406349157,0.0228021266513839,0.016597119966076,0.0217046889164839,0.0067840131209367,0.0320599792311644,1633.60533847638,0.278294010328156,0.278141971721799,0.0244899667539497,0.261880019028574,0.294290156264672,0.073731696694666,0.0558972259889942,0.0661686237538029,0.0230626182245235,0.105617337518046
2522,23,5,3,100,0.5,1.0,0.4,0.2,0.2,92,263,118,0.249032689823959,0.0,0.284164362431273,0.279784494387888,0.0400240847209306,0.256348882627706,0.307645037099498,1305.07980701045,0.0629531486726297,0.0503536863089737,0.0517057073310789,0.0225337730140271,0.09133588847216,1145.92599423614,0.221211213758644,0.222940364873769,0.0357434226533713,0.199332552886683,0.24551270820203,0.208730068793658,0.182877790723939,0.148902455681037,0.0862730010808993,0.306205610837275
2523,24,5,4,100,0.5,1.0,0.4,0.2,0.632455532033676,59,232,71,0.210387050671065,0.0,0.247213080821587,0.242184414212561,0.0424763997436775,0.217848253113746,0.271525879177581,1124.89613336244,0.0642136991508857,0.049800142684011,0.0542640537238585,0.0220327937918498,0.0920627528450636,995.586134991693,0.182999381670701,0.185422691051489,0.0382420902481587,0.158512887639667,0.208733163076694,0.242694921085444,0.209798057483441,0.174715655866767,0.0991121024138318,0.357337606786501
2524,25,5,5,100,0.5,1.0,0.4,0.2,2.0,6,46,6,0.257761773957999,0.370523829973894,0.363579935619661,0.30341359619994,0.234196743755245,0.200039330752606,0.463621464245742,510.937964939187,0.516722474028822,0.455551009122558,0.333673263519228,0.269806107410238,0.684262289106552,519.7381013258,-0.153142538409161,-0.13221310847218,0.17132886356562,-0.251848525506826,-0.0318340326935493,1.48264235310363,1.38466416074385,0.66985993222239,1.10667201726583,1.75124794782692
2525,1,1,1,101,0.05,1.0,0.4,0.2,0.2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2526,2,1,2,101,0.158113883008419,1.0,0.4,0.2,0.2,9,23,10,0.151080736588807,0.103382605100555,0.239584955275382,0.206465523537272,0.137980533879528,0.148537240575186,0.296265878248351,437.644576331277,0.226700438483191,0.191553094501799,0.179269674348309,0.0942236139477674,0.312013406402856,490.38340710054,0.0128845167921906,0.0197698222226106,0.08628503693156,-0.0406556371940935,0.0731140496935802,0.893219601292963,0.907546053103347,0.44230287776126,0.590948413496507,1.16485633319652
2527,3,1,3,101,0.5,1.0,0.4,0.2,0.2,114,301,163,0.266989931291605,0.0,0.291746280647308,0.288358451375621,0.034257082470539,0.267858286073316,0.312028638367838,1623.13607336597,0.044590744575012,0.0333895171519178,0.0402483139523852,0.0143557946023211,0.0640888926754953,1238.62292143824,0.247155536072296,0.248522019978785,0.0321624813402528,0.226579040054503,0.268758745555248,0.145444664768832,0.117980209111285,0.11743350510077,0.0522510939881772,0.213106733139682
2528,4,1,4,101,0.792446596230557,1.0,0.4,0.2,0.2,906,2150,1465,0.372296940984742,0.0,0.375164241632724,0.375143322492048,0.0125191785667297,0.366462036180841,0.383870000874544,3810.06525422664,0.0056527344653544,0.0039814453625196,0.0054821377594421,0.0016484791989737,0.0079623907186977,1515.74910023428,0.369511507167369,0.369691920903849,0.0126844397732135,0.360954850238826,0.378156836052585,0.0149933134053493,0.0106556886161633,0.0143827165894954,0.0043889121598985,0.0212170407723876
2529,5,1,5,101,1.25594321575479,1.0,0.4,0.2,0.2,40508,92629,70904,0.506396519051495,0.0,0.50636949175449,0.506362483073029,0.0024918510396294,0.504701356654925,0.508024872317261,4501.00000000001,0.0001368090438793,9.64105960851186e-05,0.000133636060772,4.21118296628663e-05,0.0001887746575653,1587.18016888058,0.50623268271061,0.506225717139356,0.0024910247762066,0.504562852362155,0.507882336096535,0.0002701399177846,0.0001908333661502,0.0002637223544334,8.30958412359877e-05,0.0003736839611198
2530,6,2,1,101,0.5,0.1,0.4,0.2,0.2,60,416,218,0.144206336353558,0.0,0.154507270170065,0.153042128016371,0.0213124836787257,0.139327434049387,0.168194847706458,2864.34335304412,0.0159330572608922,0.0109845761120454,0.016198721141603,0.0045842403270939,0.0216733279978039,1546.21192409806,0.138574212909172,0.138094892021773,0.0207098591787697,0.124508729519708,0.152486824727827,0.099527384166676,0.0723543347716939,0.092793721142263,0.0307971975890233,0.138919399801969
2531,7,2,2,101,0.5,0.316227766016838,0.4,0.2,0.2,71,297,154,0.18595006294158,0.0,0.201026924932937,0.199620044301139,0.0260513700191214,0.182687024421498,0.217151732673902,2550.19593878246,0.0247553475096902,0.0179509845114283,0.0238947185455392,0.0073263232313417,0.0346109575683683,1441.58073483766,0.176271577423246,0.176325437498702,0.0259403080740384,0.159589048069762,0.193720488102858,0.118632988527486,0.0903238384673031,0.104677923944788,0.0379391239852485,0.16973619626378
2532,8,2,3,101,0.5,1.0,0.4,0.2,0.2,71,169,99,0.253300638114552,0.0,0.296304400038524,0.290208562741825,0.0483349592777688,0.262479248332627,0.323420224789151,1113.04159060796,0.0772725849680276,0.0619078439320485,0.0628757694898209,0.0276166723059636,0.111800400222989,980.606472658775,0.219031815070496,0.221848455795286,0.0427051157280025,0.192198248784443,0.247507985714277,0.244247676327757,0.217214954674998,0.170140873422973,0.103170609800241,0.360953332715783
2533,9,2,4,101,0.5,3.16227766016838,0.4,0.2,0.2,368,658,408,0.355830037312858,0.0,0.373216967967143,0.371634110289667,0.023772599328035,0.356908811357994,0.388187116210885,1806.67569077371,0.0316106257826381,0.0240039843338854,0.0275400550328021,0.0101502027502244,0.0456677348253106,1282.5634112146,0.341606342184505,0.342538749832493,0.0232400929279641,0.326359326310097,0.357268662118196,0.0823405267345077,0.0646823450178504,0.0678040356212285,0.0278003772104936,0.120597257870219
2534,10,2,5,101,0.5,10.0,0.4,0.2,0.2,204,340,209,0.466425259597678,0.180809855226087,0.471719140000551,0.467746940707618,0.0603612196761083,0.429844018814406,0.507473504354715,589.033434180547,0.183566395288142,0.178340788576122,0.0888283311693571,0.120022154464721,0.241410532319557,601.834565434646,0.28815274471241,0.288628233910226,0.046868925235191,0.25645272281226,0.321198471400524,0.374699623514776,0.384566174000974,0.147854640387059,0.277160389241831,0.479284937240717
2535,11,3,1,101,0.5,1.0,0.04,0.2,0.2,42,105,57,0.388359742056609,0.207687436211517,0.411531770270004,0.39565249148925,0.101171325351015,0.338222318661692,0.468690468287882,627.914974214116,0.230274894452598,0.212305287969985,0.141758541959488,0.122305470181047,0.318922126439606,616.266840431519,0.181256875817406,0.184779985364182,0.0763681490126796,0.130236586897349,0.233893096170237,0.523412497132028,0.538072972552023,0.237585122301508,0.348901802225995,0.702190894723353
2536,12,3,2,101,0.5,1.0,0.126491106406735,0.2,0.2,18,52,25,0.165684556385683,0.0,0.244021688311414,0.229437201649456,0.0834255805338431,0.185285793268858,0.286560591474222,857.733361723829,0.138735428469956,0.110465975923017,0.114893651439622,0.0503952474295976,0.195718424038473,812.981713669936,0.105286259841458,0.10920679914051,0.0714620443561954,0.0613887226017221,0.153317685582912,0.520138730599608,0.501787859217437,0.321259397941709,0.255726459374323,0.751102782665441
2537,13,3,3,101,0.5,1.0,0.4,0.2,0.2,175,400,234,0.287662895452985,0.0,0.3078968318012,0.305991224952306,0.028029325465281,0.28851341906633,0.325088142005007,1718.77300828672,0.0362127063279624,0.0271710319264298,0.031627046811649,0.011898544559421,0.0521496267322709,1319.40612487831,0.271684125473238,0.272149585604705,0.0270753642693983,0.254460064036884,0.29004522738288,0.113293056747659,0.0894956533575818,0.091768578603029,0.0402743708033399,0.166649401662501
2538,14,3,4,101,0.5,1.0,0.633957276984445,0.2,0.2,176,386,260,0.322944822343083,0.0,0.334661730953084,0.333549554482736,0.0267857873366111,0.315979015051862,0.351583704526407,3280.4278924764,0.020943861431236,0.0150007998631128,0.0200087798337234,0.0065829894311404,0.0288460637329177,1737.64271124557,0.313717869521848,0.313050970370435,0.0268544888414023,0.295784013764836,0.331994177025262,0.061284622463233,0.0451587921087211,0.0558601794364601,0.0198001322879096,0.0856987137524614
2539,15,3,5,101,0.5,1.0,1.00475457260383,0.2,0.2,4772,10769,7785,0.434552607885671,0.0,0.435364378072278,0.435363831835802,0.0061688601030231,0.431093157613835,0.439550390378079,4510.44273569025,0.0011103578694802,0.0007796433058598,0.0011103135369776,0.0003176298348562,0.0015403047163424,1325.45464192036,0.434254020202797,0.434152116527399,0.0061490450073341,0.430070554970072,0.438406509406417,0.0025470217061507,0.0017934009712769,0.002541044794857,0.0007323250512704,0.0035312250147288
2540,16,4,1,101,0.5,1.0,0.4,0.02,0.2,644,1042,889,0.315902032856422,0.0,0.319894150584417,0.319487908724522,0.0133819128568977,0.310654072266202,0.328666532946129,3577.86697456769,0.0066082236726471,0.0043887039360212,0.0067106973427452,0.0018552076683963,0.0092704951566756,1515.84433575568,0.313285926911769,0.313076928168567,0.0133236341417649,0.304326378793021,0.321736127587564,0.0204695442271514,0.013794234969351,0.0204033006154587,0.0057988477394437,0.0288137115437272
2541,17,4,2,101,0.5,1.0,0.4,0.0632455532033676,0.2,213,370,294,0.304891089960284,0.0,0.316132509864822,0.314905748247577,0.0236351587247411,0.299400634029677,0.330544636076585,2360.2099416011,0.018993781414841,0.0135249118251846,0.0185891695578782,0.0058732364709007,0.0261129597256765,1436.26120724381,0.297138728449981,0.296450733297273,0.0231080771101515,0.2818148066682,0.312355762701387,0.0586618938394868,0.0430748955088917,0.0542225231391787,0.0189367773886891,0.0825143057982512
2542,18,4,3,101,0.5,1.0,0.4,0.2,0.2,106,251,146,0.268360842263183,0.0,0.286637710367231,0.284204697586558,0.0314104666539642,0.264944889329293,0.306141025133095,2242.850400051,0.0312030977740713,0.0224395691249417,0.0299135335185431,0.0094311960755427,0.0427440649062593,1407.73433413651,0.255434612593159,0.255989362396472,0.0302699603550245,0.235082468952561,0.275800020210091,0.104696487526047,0.0798519104616291,0.0922522952941769,0.0342262769696701,0.147875094508754
2543,19,4,4,101,0.5,1.0,0.4,0.632455532033676,0.2,20,93,27,0.186885712221224,0.0148741400753328,0.272444139161331,0.255508134479214,0.0915674854631759,0.207592649675666,0.3199491223618,733.833543989979,0.161580971755707,0.131181410686508,0.126866241205551,0.0640074965374583,0.229165234464548,846.236917109471,0.110863167405624,0.115825156827334,0.0739917639566619,0.0643354997887202,0.162004669850643,0.541420804273543,0.53087333964954,0.30796643454701,0.295911424323053,0.770840760151647
2544,20,4,5,101,0.5,1.0,0.4,2.0,0.2,5,67,7,0.150274207883763,0.222066915416383,0.308224650430931,0.242090877802705,0.227625939227677,0.150071180055232,0.395504997656457,535.160453377976,0.476357634219248,0.405534622442704,0.341482890781853,0.217957178456522,0.647097676776279,540.17587705207,-0.168132983788317,-0.140027849034831,0.186643706316237,-0.275581567768877,-0.0334628234900495,1.67985660050994,1.50363618514789,1.00649597257999,1.13804351674495,1.98537017898812
2545,21,5,1,101,0.5,1.0,0.4,0.2,0.02,525,1097,766,0.312341878447402,0.0,0.318033458479877,0.317755567690482,0.0148796916946239,0.30790059988688,0.327725823318455,3525.38698580558,0.0103296755100561,0.006882983953134,0.0104522369165892,0.0028745093698572,0.0143991617965733,1426.31823899745,0.30770378296982,0.30781616477091,0.014740281156389,0.297924419591299,0.317769526438678,0.0320052523416387,0.0216990643822259,0.0314522775060056,0.0091375047762347,0.0452582058991189
