,Unnamed: 0,param_vary,i_param_var,replicate,PBD.l1,PBD.l2,PBD.l3,PBD.mu1,PBD.mu2,SR,PBD.LR.all,PBD.LR.extant
3435,1,1,1,229,0.315478672240097,1.0,0.315478672240097,0.2,0.2,5,12,7
3436,2,1,2,229,0.397164117362141,1.0,0.397164117362141,0.2,0.2,4,15,4
3437,3,1,3,229,0.5,1.0,0.5,0.2,0.2,269,608,375
3438,4,1,4,229,0.629462705897084,1.0,0.629462705897084,0.2,0.2,328,757,507
3439,5,1,5,229,0.792446596230557,1.0,0.792446596230557,0.2,0.2,751,1562,1201
3440,6,2,1,229,0.5,0.1,0.5,0.2,0.2,54,408,279
3441,7,2,2,229,0.5,0.316227766016838,0.5,0.2,0.2,127,486,299
3442,8,2,3,229,0.5,1.0,0.5,0.2,0.2,75,159,104
3443,9,2,4,229,0.5,3.16227766016838,0.5,0.2,0.2,10,26,13
3444,10,2,5,229,0.5,10.0,0.5,0.2,0.2,319,591,338
3445,11,3,1,229,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,220,346,333
3446,12,3,2,229,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,1551,2403,2252
3447,13,3,3,229,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,587,967,828
3448,14,3,4,229,0.5,1.0,0.5,0.2,0.2,55,113,81
3449,15,3,5,229,0.5,1.0,0.5,0.502377286301916,0.502377286301916,3,34,4
3450,1,1,1,230,0.315478672240097,1.0,0.315478672240097,0.2,0.2,15,55,16
3451,2,1,2,230,0.397164117362141,1.0,0.397164117362141,0.2,0.2,9,34,13
3452,3,1,3,230,0.5,1.0,0.5,0.2,0.2,167,424,257
3453,4,1,4,230,0.629462705897084,1.0,0.629462705897084,0.2,0.2,217,509,357
3454,5,1,5,230,0.792446596230557,1.0,0.792446596230557,0.2,0.2,1600,3712,2771
3455,6,2,1,230,0.5,0.1,0.5,0.2,0.2,14,83,41
3456,7,2,2,230,0.5,0.316227766016838,0.5,0.2,0.2,7,30,16
3457,8,2,3,230,0.5,1.0,0.5,0.2,0.2,144,300,196
3458,9,2,4,230,0.5,3.16227766016838,0.5,0.2,0.2,39,73,43
3459,10,2,5,230,0.5,10.0,0.5,0.2,0.2,70,120,71
3460,11,3,1,230,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,298,463,451
3461,12,3,2,230,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,1687,2642,2476
3462,13,3,3,230,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,241,452,384
3463,14,3,4,230,0.5,1.0,0.5,0.2,0.2,11,32,15
3464,15,3,5,230,0.5,1.0,0.5,0.502377286301916,0.502377286301916,14,63,17
3465,1,1,1,231,0.315478672240097,1.0,0.315478672240097,0.2,0.2,6,16,10
3466,2,1,2,231,0.397164117362141,1.0,0.397164117362141,0.2,0.2,2,11,3
3467,3,1,3,231,0.5,1.0,0.5,0.2,0.2,27,84,40
3468,4,1,4,231,0.629462705897084,1.0,0.629462705897084,0.2,0.2,38,95,60
3469,5,1,5,231,0.792446596230557,1.0,0.792446596230557,0.2,0.2,7304,16467,12434
3470,6,2,1,231,0.5,0.1,0.5,0.2,0.2,29,199,120
3471,7,2,2,231,0.5,0.316227766016838,0.5,0.2,0.2,6,34,15
3472,8,2,3,231,0.5,1.0,0.5,0.2,0.2,149,382,213
3473,9,2,4,231,0.5,3.16227766016838,0.5,0.2,0.2,72,123,79
3474,10,2,5,231,0.5,10.0,0.5,0.2,0.2,9,17,9
3475,11,3,1,231,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,3324,5118,4988
3476,12,3,2,231,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,1583,2462,2303
3477,13,3,3,231,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,1052,1826,1557
3478,14,3,4,231,0.5,1.0,0.5,0.2,0.2,26,63,35
3479,15,3,5,231,0.5,1.0,0.5,0.502377286301916,0.502377286301916,9,70,10
3480,1,1,1,232,0.315478672240097,1.0,0.315478672240097,0.2,0.2,5,15,5
3481,2,1,2,232,0.397164117362141,1.0,0.397164117362141,0.2,0.2,17,39,20
3482,3,1,3,232,0.5,1.0,0.5,0.2,0.2,52,104,69
3483,4,1,4,232,0.629462705897084,1.0,0.629462705897084,0.2,0.2,272,624,432
3484,5,1,5,232,0.792446596230557,1.0,0.792446596230557,0.2,0.2,3398,7809,5770
3485,6,2,1,232,0.5,0.1,0.5,0.2,0.2,41,342,216
3486,7,2,2,232,0.5,0.316227766016838,0.5,0.2,0.2,156,541,344
3487,8,2,3,232,0.5,1.0,0.5,0.2,0.2,82,208,118
3488,9,2,4,232,0.5,3.16227766016838,0.5,0.2,0.2,150,249,168
3489,10,2,5,232,0.5,10.0,0.5,0.2,0.2,121,232,130
3490,11,3,1,232,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,434,665,651
3491,12,3,2,232,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,1586,2472,2350
3492,13,3,3,232,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,252,444,392
3493,14,3,4,232,0.5,1.0,0.5,0.2,0.2,60,149,81
3494,15,3,5,232,0.5,1.0,0.5,0.502377286301916,0.502377286301916,3,35,3
3495,1,1,1,233,0.315478672240097,1.0,0.315478672240097,0.2,0.2,3,8,3
3496,2,1,2,233,0.397164117362141,1.0,0.397164117362141,0.2,0.2,33,92,50
3497,3,1,3,233,0.5,1.0,0.5,0.2,0.2,38,101,52
3498,4,1,4,233,0.629462705897084,1.0,0.629462705897084,0.2,0.2,1669,3783,2622
3499,5,1,5,233,0.792446596230557,1.0,0.792446596230557,0.2,0.2,14754,33013,24795
3500,6,2,1,233,0.5,0.1,0.5,0.2,0.2,5,25,12
3501,7,2,2,233,0.5,0.316227766016838,0.5,0.2,0.2,91,366,218
3502,8,2,3,233,0.5,1.0,0.5,0.2,0.2,68,163,97
3503,9,2,4,233,0.5,3.16227766016838,0.5,0.2,0.2,58,125,72
3504,10,2,5,233,0.5,10.0,0.5,0.2,0.2,36,68,40
3505,11,3,1,233,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,330,518,503
3506,12,3,2,233,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,3,6,4
3507,13,3,3,233,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,302,583,472
3508,14,3,4,233,0.5,1.0,0.5,0.2,0.2,6,30,10
3509,15,3,5,233,0.5,1.0,0.5,0.502377286301916,0.502377286301916,3,26,3
3510,1,1,1,234,0.315478672240097,1.0,0.315478672240097,0.2,0.2,19,40,25
3511,2,1,2,234,0.397164117362141,1.0,0.397164117362141,0.2,0.2,62,155,85
3512,3,1,3,234,0.5,1.0,0.5,0.2,0.2,28,55,40
3513,4,1,4,234,0.629462705897084,1.0,0.629462705897084,0.2,0.2,472,1116,714
3514,5,1,5,234,0.792446596230557,1.0,0.792446596230557,0.2,0.2,2715,6060,4559
3515,6,2,1,234,0.5,0.1,0.5,0.2,0.2,17,81,54
3516,7,2,2,234,0.5,0.316227766016838,0.5,0.2,0.2,71,275,155
3517,8,2,3,234,0.5,1.0,0.5,0.2,0.2,38,96,53
3518,9,2,4,234,0.5,3.16227766016838,0.5,0.2,0.2,70,164,81
3519,10,2,5,234,0.5,10.0,0.5,0.2,0.2,35,67,38
3520,11,3,1,234,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,1706,2648,2574
3521,12,3,2,234,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,1993,3223,3027
3522,13,3,3,234,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,602,1027,847
3523,14,3,4,234,0.5,1.0,0.5,0.2,0.2,179,442,255
3524,15,3,5,234,0.5,1.0,0.5,0.502377286301916,0.502377286301916,8,34,10
3525,1,1,1,235,0.315478672240097,1.0,0.315478672240097,0.2,0.2,15,38,17
3526,2,1,2,235,0.397164117362141,1.0,0.397164117362141,0.2,0.2,18,68,27
3527,3,1,3,235,0.5,1.0,0.5,0.2,0.2,135,276,187
3528,4,1,4,235,0.629462705897084,1.0,0.629462705897084,0.2,0.2,217,538,340
3529,5,1,5,235,0.792446596230557,1.0,0.792446596230557,0.2,0.2,3789,8578,6397
3530,6,2,1,235,0.5,0.1,0.5,0.2,0.2,9,115,78
3531,7,2,2,235,0.5,0.316227766016838,0.5,0.2,0.2,94,323,180
3532,8,2,3,235,0.5,1.0,0.5,0.2,0.2,70,147,96
3533,9,2,4,235,0.5,3.16227766016838,0.5,0.2,0.2,199,371,220
3534,10,2,5,235,0.5,10.0,0.5,0.2,0.2,114,200,124
3535,11,3,1,235,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,42,73,70
3536,12,3,2,235,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,824,1275,1194
3537,13,3,3,235,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,222,390,336
3538,14,3,4,235,0.5,1.0,0.5,0.2,0.2,47,103,68
3539,15,3,5,235,0.5,1.0,0.5,0.502377286301916,0.502377286301916,9,31,10
3540,1,1,1,236,0.315478672240097,1.0,0.315478672240097,0.2,0.2,43,112,56
3541,2,1,2,236,0.397164117362141,1.0,0.397164117362141,0.2,0.2,10,37,12
3542,3,1,3,236,0.5,1.0,0.5,0.2,0.2,48,96,63
3543,4,1,4,236,0.629462705897084,1.0,0.629462705897084,0.2,0.2,480,1064,735
3544,5,1,5,236,0.792446596230557,1.0,0.792446596230557,0.2,0.2,27757,62241,46437
3545,6,2,1,236,0.5,0.1,0.5,0.2,0.2,9,84,40
3546,7,2,2,236,0.5,0.316227766016838,0.5,0.2,0.2,79,235,134
3547,8,2,3,236,0.5,1.0,0.5,0.2,0.2,31,84,48
3548,9,2,4,236,0.5,3.16227766016838,0.5,0.2,0.2,2,6,2
3549,10,2,5,236,0.5,10.0,0.5,0.2,0.2,38,70,42
3550,11,3,1,236,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,528,819,792
3551,12,3,2,236,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,1581,2553,2383
3552,13,3,3,236,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,115,211,183
3553,14,3,4,236,0.5,1.0,0.5,0.2,0.2,238,560,346
3554,15,3,5,236,0.5,1.0,0.5,0.502377286301916,0.502377286301916,3,74,3
3555,1,1,1,237,0.315478672240097,1.0,0.315478672240097,0.2,0.2,53,122,63
3556,2,1,2,237,0.397164117362141,1.0,0.397164117362141,0.2,0.2,16,35,17
3557,3,1,3,237,0.5,1.0,0.5,0.2,0.2,137,357,224
3558,4,1,4,237,0.629462705897084,1.0,0.629462705897084,0.2,0.2,57,127,81
3559,5,1,5,237,0.792446596230557,1.0,0.792446596230557,0.2,0.2,15371,34728,25939
3560,6,2,1,237,0.5,0.1,0.5,0.2,0.2,5,37,20
3561,7,2,2,237,0.5,0.316227766016838,0.5,0.2,0.2,21,82,35
3562,8,2,3,237,0.5,1.0,0.5,0.2,0.2,7,24,12
3563,9,2,4,237,0.5,3.16227766016838,0.5,0.2,0.2,29,59,37
3564,10,2,5,237,0.5,10.0,0.5,0.2,0.2,263,451,282
3565,11,3,1,237,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,2024,3178,3084
3566,12,3,2,237,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,73,117,111
3567,13,3,3,237,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,906,1534,1285
3568,14,3,4,237,0.5,1.0,0.5,0.2,0.2,33,98,53
3569,15,3,5,237,0.5,1.0,0.5,0.502377286301916,0.502377286301916,3,17,3
3570,1,1,1,238,0.315478672240097,1.0,0.315478672240097,0.2,0.2,3,6,3
3571,2,1,2,238,0.397164117362141,1.0,0.397164117362141,0.2,0.2,6,18,10
3572,3,1,3,238,0.5,1.0,0.5,0.2,0.2,4,16,8
3573,4,1,4,238,0.629462705897084,1.0,0.629462705897084,0.2,0.2,1780,3892,2721
3574,5,1,5,238,0.792446596230557,1.0,0.792446596230557,0.2,0.2,617,1432,1080
3575,6,2,1,238,0.5,0.1,0.5,0.2,0.2,19,138,86
3576,7,2,2,238,0.5,0.316227766016838,0.5,0.2,0.2,22,96,39
3577,8,2,3,238,0.5,1.0,0.5,0.2,0.2,41,95,60
3578,9,2,4,238,0.5,3.16227766016838,0.5,0.2,0.2,55,118,63
3579,10,2,5,238,0.5,10.0,0.5,0.2,0.2,125,275,133
3580,11,3,1,238,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,456,703,678
3581,12,3,2,238,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,223,350,332
3582,13,3,3,238,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,445,759,647
3583,14,3,4,238,0.5,1.0,0.5,0.2,0.2,71,174,99
3584,15,3,5,238,0.5,1.0,0.5,0.502377286301916,0.502377286301916,2,23,2
3585,1,1,1,239,0.315478672240097,1.0,0.315478672240097,0.2,0.2,27,76,34
3586,2,1,2,239,0.397164117362141,1.0,0.397164117362141,0.2,0.2,29,78,42
3587,3,1,3,239,0.5,1.0,0.5,0.2,0.2,180,401,237
3588,4,1,4,239,0.629462705897084,1.0,0.629462705897084,0.2,0.2,145,341,224
3589,5,1,5,239,0.792446596230557,1.0,0.792446596230557,0.2,0.2,2874,6471,4787
3590,6,2,1,239,0.5,0.1,0.5,0.2,0.2,27,174,88
3591,7,2,2,239,0.5,0.316227766016838,0.5,0.2,0.2,48,174,98
3592,8,2,3,239,0.5,1.0,0.5,0.2,0.2,162,371,246
3593,9,2,4,239,0.5,3.16227766016838,0.5,0.2,0.2,15,29,18
3594,10,2,5,239,0.5,10.0,0.5,0.2,0.2,239,417,247
3595,11,3,1,239,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,654,1004,972
3596,12,3,2,239,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,407,664,619
3597,13,3,3,239,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,547,968,785
3598,14,3,4,239,0.5,1.0,0.5,0.2,0.2,127,303,184
3599,15,3,5,239,0.5,1.0,0.5,0.502377286301916,0.502377286301916,2,37,4
3600,1,1,1,240,0.315478672240097,1.0,0.315478672240097,0.2,0.2,5,16,9
3601,2,1,2,240,0.397164117362141,1.0,0.397164117362141,0.2,0.2,25,81,33
3602,3,1,3,240,0.5,1.0,0.5,0.2,0.2,24,66,35
3603,4,1,4,240,0.629462705897084,1.0,0.629462705897084,0.2,0.2,111,255,177
3604,5,1,5,240,0.792446596230557,1.0,0.792446596230557,0.2,0.2,151,346,261
3605,6,2,1,240,0.5,0.1,0.5,0.2,0.2,17,127,75
3606,7,2,2,240,0.5,0.316227766016838,0.5,0.2,0.2,14,36,20
3607,8,2,3,240,0.5,1.0,0.5,0.2,0.2,48,104,67
3608,9,2,4,240,0.5,3.16227766016838,0.5,0.2,0.2,147,240,166
3609,10,2,5,240,0.5,10.0,0.5,0.2,0.2,158,271,168
3610,11,3,1,240,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,2905,4525,4429
3611,12,3,2,240,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,455,703,657
3612,13,3,3,240,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,295,544,452
3613,14,3,4,240,0.5,1.0,0.5,0.2,0.2,202,468,307
3614,15,3,5,240,0.5,1.0,0.5,0.502377286301916,0.502377286301916,2,29,2
3615,1,1,1,241,0.315478672240097,1.0,0.315478672240097,0.2,0.2,8,26,8
3616,2,1,2,241,0.397164117362141,1.0,0.397164117362141,0.2,0.2,44,114,64
3617,3,1,3,241,0.5,1.0,0.5,0.2,0.2,46,109,59
3618,4,1,4,241,0.629462705897084,1.0,0.629462705897084,0.2,0.2,567,1271,871
3619,5,1,5,241,0.792446596230557,1.0,0.792446596230557,0.2,0.2,16127,35983,27069
3620,6,2,1,241,0.5,0.1,0.5,0.2,0.2,44,375,218
3621,7,2,2,241,0.5,0.316227766016838,0.5,0.2,0.2,15,74,39
3622,8,2,3,241,0.5,1.0,0.5,0.2,0.2,61,141,86
3623,9,2,4,241,0.5,3.16227766016838,0.5,0.2,0.2,98,199,109
3624,10,2,5,241,0.5,10.0,0.5,0.2,0.2,125,211,131
3625,11,3,1,241,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,961,1499,1464
3626,12,3,2,241,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,1888,2924,2726
3627,13,3,3,241,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,384,699,581
3628,14,3,4,241,0.5,1.0,0.5,0.2,0.2,18,46,27
3629,15,3,5,241,0.5,1.0,0.5,0.502377286301916,0.502377286301916,2,24,3
3630,1,1,1,242,0.315478672240097,1.0,0.315478672240097,0.2,0.2,8,25,9
3631,2,1,2,242,0.397164117362141,1.0,0.397164117362141,0.2,0.2,79,214,99
3632,3,1,3,242,0.5,1.0,0.5,0.2,0.2,415,881,571
3633,4,1,4,242,0.629462705897084,1.0,0.629462705897084,0.2,0.2,556,1331,904
3634,5,1,5,242,0.792446596230557,1.0,0.792446596230557,0.2,0.2,3453,7727,5847
3635,6,2,1,242,0.5,0.1,0.5,0.2,0.2,52,327,196
3636,7,2,2,242,0.5,0.316227766016838,0.5,0.2,0.2,18,60,35
3637,8,2,3,242,0.5,1.0,0.5,0.2,0.2,154,361,216
3638,9,2,4,242,0.5,3.16227766016838,0.5,0.2,0.2,157,288,175
3639,10,2,5,242,0.5,10.0,0.5,0.2,0.2,350,615,363
3640,11,3,1,242,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,1079,1614,1568
3641,12,3,2,242,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,595,965,897
3642,13,3,3,242,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,36,71,52
3643,14,3,4,242,0.5,1.0,0.5,0.2,0.2,16,35,22
3644,15,3,5,242,0.5,1.0,0.5,0.502377286301916,0.502377286301916,2,25,5
3645,1,1,1,243,0.315478672240097,1.0,0.315478672240097,0.2,0.2,4,7,4
3646,2,1,2,243,0.397164117362141,1.0,0.397164117362141,0.2,0.2,4,14,4
3647,3,1,3,243,0.5,1.0,0.5,0.2,0.2,18,40,32
3648,4,1,4,243,0.629462705897084,1.0,0.629462705897084,0.2,0.2,121,282,194
3649,5,1,5,243,0.792446596230557,1.0,0.792446596230557,0.2,0.2,5016,11217,8522
3650,6,2,1,243,0.5,0.1,0.5,0.2,0.2,16,102,61
3651,7,2,2,243,0.5,0.316227766016838,0.5,0.2,0.2,8,21,12
3652,8,2,3,243,0.5,1.0,0.5,0.2,0.2,28,69,49
3653,9,2,4,243,0.5,3.16227766016838,0.5,0.2,0.2,38,83,46
3654,10,2,5,243,0.5,10.0,0.5,0.2,0.2,238,390,250
3655,11,3,1,243,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,2274,3466,3370
3656,12,3,2,243,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,271,425,395
3657,13,3,3,243,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,421,713,609
3658,14,3,4,243,0.5,1.0,0.5,0.2,0.2,52,129,71
3659,15,3,5,243,0.5,1.0,0.5,0.502377286301916,0.502377286301916,21,100,24
3660,1,1,1,244,0.315478672240097,1.0,0.315478672240097,0.2,0.2,3,18,4
3661,2,1,2,244,0.397164117362141,1.0,0.397164117362141,0.2,0.2,41,99,59
3662,3,1,3,244,0.5,1.0,0.5,0.2,0.2,107,270,157
3663,4,1,4,244,0.629462705897084,1.0,0.629462705897084,0.2,0.2,91,215,128
3664,5,1,5,244,0.792446596230557,1.0,0.792446596230557,0.2,0.2,33754,76200,57115
3665,6,2,1,244,0.5,0.1,0.5,0.2,0.2,4,23,16
3666,7,2,2,244,0.5,0.316227766016838,0.5,0.2,0.2,28,93,47
3667,8,2,3,244,0.5,1.0,0.5,0.2,0.2,158,419,231
3668,9,2,4,244,0.5,3.16227766016838,0.5,0.2,0.2,66,120,74
3669,10,2,5,244,0.5,10.0,0.5,0.2,0.2,15,36,15
3670,11,3,1,244,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,586,902,876
3671,12,3,2,244,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,1694,2722,2537
3672,13,3,3,244,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,457,795,666
3673,14,3,4,244,0.5,1.0,0.5,0.2,0.2,8,20,16
3674,15,3,5,244,0.5,1.0,0.5,0.502377286301916,0.502377286301916,2,20,3
3675,1,1,1,245,0.315478672240097,1.0,0.315478672240097,0.2,0.2,18,52,24
3676,2,1,2,245,0.397164117362141,1.0,0.397164117362141,0.2,0.2,2,8,3
3677,3,1,3,245,0.5,1.0,0.5,0.2,0.2,85,187,121
3678,4,1,4,245,0.629462705897084,1.0,0.629462705897084,0.2,0.2,270,592,410
3679,5,1,5,245,0.792446596230557,1.0,0.792446596230557,0.2,0.2,308,731,548
3680,6,2,1,245,0.5,0.1,0.5,0.2,0.2,25,164,100
3681,7,2,2,245,0.5,0.316227766016838,0.5,0.2,0.2,91,294,167
3682,8,2,3,245,0.5,1.0,0.5,0.2,0.2,167,371,227
3683,9,2,4,245,0.5,3.16227766016838,0.5,0.2,0.2,5,16,6
3684,10,2,5,245,0.5,10.0,0.5,0.2,0.2,102,228,109
3685,11,3,1,245,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,174,273,269
3686,12,3,2,245,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,652,1047,984
3687,13,3,3,245,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,725,1270,1074
3688,14,3,4,245,0.5,1.0,0.5,0.2,0.2,54,143,87
3689,15,3,5,245,0.5,1.0,0.5,0.502377286301916,0.502377286301916,2,40,2
3690,1,1,1,246,0.315478672240097,1.0,0.315478672240097,0.2,0.2,30,78,40
3691,2,1,2,246,0.397164117362141,1.0,0.397164117362141,0.2,0.2,2,6,3
3692,3,1,3,246,0.5,1.0,0.5,0.2,0.2,112,256,162
3693,4,1,4,246,0.629462705897084,1.0,0.629462705897084,0.2,0.2,116,262,176
3694,5,1,5,246,0.792446596230557,1.0,0.792446596230557,0.2,0.2,4089,9233,6977
3695,6,2,1,246,0.5,0.1,0.5,0.2,0.2,67,511,320
3696,7,2,2,246,0.5,0.316227766016838,0.5,0.2,0.2,23,90,58
3697,8,2,3,246,0.5,1.0,0.5,0.2,0.2,85,190,119
3698,9,2,4,246,0.5,3.16227766016838,0.5,0.2,0.2,117,205,136
3699,10,2,5,246,0.5,10.0,0.5,0.2,0.2,4,8,4
3700,11,3,1,246,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,4064,6184,6026
3701,12,3,2,246,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,91,137,130
3702,13,3,3,246,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,144,254,204
3703,14,3,4,246,0.5,1.0,0.5,0.2,0.2,20,55,31
3704,15,3,5,246,0.5,1.0,0.5,0.502377286301916,0.502377286301916,3,40,7
3705,1,1,1,247,0.315478672240097,1.0,0.315478672240097,0.2,0.2,17,35,18
3706,2,1,2,247,0.397164117362141,1.0,0.397164117362141,0.2,0.2,62,127,76
3707,3,1,3,247,0.5,1.0,0.5,0.2,0.2,60,142,90
3708,4,1,4,247,0.629462705897084,1.0,0.629462705897084,0.2,0.2,1552,3607,2477
3709,5,1,5,247,0.792446596230557,1.0,0.792446596230557,0.2,0.2,8616,19920,14797
3710,6,2,1,247,0.5,0.1,0.5,0.2,0.2,16,109,55
3711,7,2,2,247,0.5,0.316227766016838,0.5,0.2,0.2,135,499,302
3712,8,2,3,247,0.5,1.0,0.5,0.2,0.2,28,85,45
3713,9,2,4,247,0.5,3.16227766016838,0.5,0.2,0.2,132,252,154
3714,10,2,5,247,0.5,10.0,0.5,0.2,0.2,259,421,272
3715,11,3,1,247,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,2450,3806,3727
3716,12,3,2,247,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,1261,2069,1946
3717,13,3,3,247,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,278,486,418
3718,14,3,4,247,0.5,1.0,0.5,0.2,0.2,14,37,23
3719,15,3,5,247,0.5,1.0,0.5,0.502377286301916,0.502377286301916,2,30,3
3720,1,1,1,248,0.315478672240097,1.0,0.315478672240097,0.2,0.2,18,44,20
3721,2,1,2,248,0.397164117362141,1.0,0.397164117362141,0.2,0.2,8,41,10
3722,3,1,3,248,0.5,1.0,0.5,0.2,0.2,211,496,289
3723,4,1,4,248,0.629462705897084,1.0,0.629462705897084,0.2,0.2,2697,6085,4211
3724,5,1,5,248,0.792446596230557,1.0,0.792446596230557,0.2,0.2,4566,10161,7612
3725,6,2,1,248,0.5,0.1,0.5,0.2,0.2,7,46,38
3726,7,2,2,248,0.5,0.316227766016838,0.5,0.2,0.2,217,729,461
3727,8,2,3,248,0.5,1.0,0.5,0.2,0.2,73,160,105
3728,9,2,4,248,0.5,3.16227766016838,0.5,0.2,0.2,107,199,119
3729,10,2,5,248,0.5,10.0,0.5,0.2,0.2,159,312,171
3730,11,3,1,248,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,1393,2140,2085
3731,12,3,2,248,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,352,554,525
3732,13,3,3,248,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,202,332,270
3733,14,3,4,248,0.5,1.0,0.5,0.2,0.2,103,241,150
3734,15,3,5,248,0.5,1.0,0.5,0.502377286301916,0.502377286301916,19,108,26
3735,1,1,1,249,0.315478672240097,1.0,0.315478672240097,0.2,0.2,7,32,8
3736,2,1,2,249,0.397164117362141,1.0,0.397164117362141,0.2,0.2,2,10,3
3737,3,1,3,249,0.5,1.0,0.5,0.2,0.2,141,282,189
3738,4,1,4,249,0.629462705897084,1.0,0.629462705897084,0.2,0.2,258,583,405
3739,5,1,5,249,0.792446596230557,1.0,0.792446596230557,0.2,0.2,11606,26294,19718
3740,6,2,1,249,0.5,0.1,0.5,0.2,0.2,71,467,310
3741,7,2,2,249,0.5,0.316227766016838,0.5,0.2,0.2,33,146,93
3742,8,2,3,249,0.5,1.0,0.5,0.2,0.2,29,62,35
3743,9,2,4,249,0.5,3.16227766016838,0.5,0.2,0.2,343,619,399
3744,10,2,5,249,0.5,10.0,0.5,0.2,0.2,18,28,18
3745,11,3,1,249,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,352,549,535
3746,12,3,2,249,0.5,1.0,0.5,0.0316978638492223,0.0316978638492223,280,447,420
3747,13,3,3,249,0.5,1.0,0.5,0.0796214341106995,0.0796214341106995,454,816,685
3748,14,3,4,249,0.5,1.0,0.5,0.2,0.2,329,824,533
3749,15,3,5,249,0.5,1.0,0.5,0.502377286301916,0.502377286301916,4,66,4
3750,1,1,1,250,0.315478672240097,1.0,0.315478672240097,0.2,0.2,11,32,16
3751,2,1,2,250,0.397164117362141,1.0,0.397164117362141,0.2,0.2,14,32,21
3752,3,1,3,250,0.5,1.0,0.5,0.2,0.2,46,108,62
3753,4,1,4,250,0.629462705897084,1.0,0.629462705897084,0.2,0.2,437,1057,703
3754,5,1,5,250,0.792446596230557,1.0,0.792446596230557,0.2,0.2,129,303,229
3755,6,2,1,250,0.5,0.1,0.5,0.2,0.2,44,358,229
3756,7,2,2,250,0.5,0.316227766016838,0.5,0.2,0.2,25,91,48
3757,8,2,3,250,0.5,1.0,0.5,0.2,0.2,208,522,306
3758,9,2,4,250,0.5,3.16227766016838,0.5,0.2,0.2,240,443,278
3759,10,2,5,250,0.5,10.0,0.5,0.2,0.2,124,244,129
3760,11,3,1,250,0.5,1.0,0.5,0.0126191468896039,0.0126191468896039,89,143,137
