"","param_vary","i_param_var","replicate","gamma","stairs2","beta","SR"
"4190",1,5,279,3.19336803513564,0.663511710185411,0.315474853515625,553
"4191",2,1,279,NA,1,NA,2
"4192",2,2,279,1.79814877389644,0.791666666666667,9.99967852144474,5
"4193",2,3,279,0.186407163757917,0.593809523809524,-0.8615234375,11
"4194",2,4,279,-0.835624715479058,0.75,2.27125,3
"4195",2,5,279,1.04142842380466,0.639678742310321,0.3162109375,20
"4196",3,1,279,-1.07774396816975,0.6480570106408,-0.0488924694061279,3954
"4197",3,2,279,1.90505759718537,0.637027416110787,0.0102515213696289,3069
"4198",3,3,279,2.58229662489327,0.642924587489805,0.29265625,43
"4199",3,4,279,-0.0805573861058354,0.611111111111111,-1.99999640168177,4
"4200",3,5,279,NA,NA,NA,NA
"4201",1,1,280,NA,NA,NA,NA
"4202",1,2,280,NA,NA,NA,NA
"4203",1,3,280,-0.292037733831576,0.75,2.27125,3
"4204",1,4,280,NA,1,NA,2
"4205",1,5,280,6.36469600059431,0.626906715928222,-0.219659710625,673
"4206",2,1,280,NA,NA,NA,NA
"4207",2,2,280,NA,1,NA,2
"4208",2,3,280,0.0274782579511975,0.75,2.27125,3
"4209",2,4,280,0.230113792828055,0.611111111111111,-1.99999640168177,4
"4210",2,5,280,1.23559237745451,0.611111111111111,-1.99999640168177,4
"4211",3,1,280,0.753890450855755,0.640816270316362,0.062998046875,443
"4212",3,2,280,0.507427611908723,0.644101589448664,-0.007666015625,1735
"4213",3,3,280,0.059637002641421,0.657680252559495,-0.00776665210723877,263
"4214",3,4,280,0.693942056430163,0.8875,9.99967852144474,11
"4215",3,5,280,NA,NA,NA,NA
"4216",1,1,281,NA,NA,NA,NA
"4217",1,2,281,NA,NA,NA,NA
"4218",1,3,281,0.169360423975509,0.611111111111111,-1.99999640168177,4
"4219",1,4,281,1.97416466647107,0.579232361841058,-0.6730859375,24
"4220",1,5,281,7.44835710196588,0.635683505819308,-0.02533203125,1811
"4221",2,1,281,NA,NA,NA,NA
"4222",2,2,281,1.26023253946649,0.8125,-0.366875,5
"4223",2,3,281,1.14211026693617,0.673333333333333,-0.9321875,6
"4224",2,4,281,1.2086180160804,0.611111111111111,-1.99999640168177,4
"4225",2,5,281,1.50739544658899,0.662610229276896,-0.808525390625,10
"4226",3,1,281,0.985617219478167,0.60605807370458,-0.2579345703125,156
"4227",3,2,281,-1.52083416335808,0.6995670995671,0.70486328125,12
"4228",3,3,281,3.10334709185397,0.631282548461568,-0.1342724609375,410
"4229",3,4,281,3.25267360856021,0.605833333333333,1.3997265625,11
"4230",3,5,281,NA,NA,NA,NA
"4231",1,1,282,NA,NA,NA,NA
"4232",1,2,282,NA,1,NA,2
"4233",1,3,282,NA,NA,NA,NA
"4234",1,4,282,0.942224712212137,0.8,9.99967852144474,6
"4235",1,5,282,8.05712747470991,0.638369341956546,-0.0253105361254883,1346
"4236",2,1,282,-0.283664360205207,0.666666666666667,6.2284375,6
"4237",2,2,282,1.0305211394183,0.611111111111111,-1.99999640168177,4
"4238",2,3,282,NA,1,NA,2
"4239",2,4,282,2.67562218034899,0.614848484848485,0.86974609375,21
"4240",2,5,282,2.93158399261317,0.674170574026712,-1.01021240234375,25
"4241",3,1,282,3.49911796967017,0.625066392216,-0.514091796875,85
"4242",3,2,282,-0.892589516973506,0.662320067375267,0.616533203125,535
"4243",3,3,282,1.93006455196556,0.628434955691294,-0.207883734703064,413
"4244",3,4,282,1.81044248813725,0.408333333333333,-1.99999640168177,7
"4245",3,5,282,NA,NA,NA,NA
"4246",1,1,283,NA,NA,NA,NA
"4247",1,2,283,NA,NA,NA,NA
"4248",1,3,283,NA,1,NA,2
"4249",1,4,283,0.86048708329588,0.75,2.27125,3
"4250",1,5,283,7.08420570457697,0.639776572965518,-0.181391969421692,1307
"4251",2,1,283,0.229658028702379,0.611111111111111,-1.99999640168177,4
"4252",2,2,283,1.74391017746243,0.764285714285714,9.99967852144474,8
"4253",2,3,283,NA,1,NA,2
"4254",2,4,283,1.38365662504267,0.725,9.99967852144474,9
"4255",2,5,283,-0.0803211244153035,0.615646258503401,-1.54089634362378,8
"4256",3,1,283,-0.140894791154673,0.590926392169008,-0.3285986328125,100
"4257",3,2,283,-0.0512809088350331,0.641728911190295,-0.0842229931561279,1067
"4258",3,3,283,2.91070892120975,0.651169537825438,-0.03858154296875,232
"4259",3,4,283,1.62033823496554,0.608641975308642,-1.13240234375,10
"4260",3,5,283,NA,NA,NA,NA
"4261",1,1,284,NA,NA,NA,NA
"4262",1,2,284,NA,NA,NA,NA
"4263",1,3,284,NA,NA,NA,NA
"4264",1,4,284,2.25387197057968,0.589583333333333,0.9521875,9
"4265",1,5,284,6.84198831635113,0.648534157554131,0.151254873970337,1620
"4266",2,1,284,0.181516589912469,1,9.99967852144474,4
"4267",2,2,284,1.59111675911629,0.731481481481481,0.9286328125,10
"4268",2,3,284,2.47395153459888,0.63974358974359,-0.80116455078125,14
"4269",2,4,284,1.12511914445059,0.601984126984127,2.506796875,13
"4270",2,5,284,1.97549029452835,0.646836419753087,2.93078125,37
"4271",3,1,284,0.762237253941534,0.649837898155975,-0.095260009765625,468
"4272",3,2,284,0.897616698422062,0.64331376440502,0.02177734375,826
"4273",3,3,284,1.51044073044897,0.640847088151655,-0.0164990234375,271
"4274",3,4,284,1.52336770071182,1,9.99967852144474,4
"4275",3,5,284,NA,NA,NA,NA
"4276",1,1,285,NA,NA,NA,NA
"4277",1,2,285,NA,1,NA,2
"4278",1,3,285,NA,NA,NA,NA
"4279",1,4,285,0.620982473201972,0.716059379217274,0.76375,20
"4280",1,5,285,3.5790394058785,0.63659074072652,-0.0370677525790405,714
"4281",2,1,285,NA,1,NA,2
"4282",2,2,285,1.1201413306187,0.791666666666667,9.99967852144474,5
"4283",2,3,285,0.287135420595094,0.673333333333333,-0.9321875,6
"4284",2,4,285,0.717892885572307,0.6171802054155,1.753046875,22
"4285",2,5,285,1.25023240272485,0.666666666666667,1.08173828125,8
"4286",3,1,285,1.38226920778879,0.636968598111527,0.098330078125,529
"4287",3,2,285,0.507852031033756,0.650343261589279,-0.042998046875,100
"4288",3,3,285,0.636302392239366,0.672017282711358,0.5517578125,126
"4289",3,4,285,0.432419470492034,0.791666666666667,9.99967852144474,5
"4290",3,5,285,NA,NA,NA,NA
"4291",1,1,286,NA,NA,NA,NA
"4292",1,2,286,NA,NA,NA,NA
"4293",1,3,286,NA,NA,NA,NA
"4294",1,4,286,-0.884885130206632,0.580555555555555,-1.21484375,7
"4295",1,5,286,5.55240552541375,0.64731283899869,0.0423876953125,441
"4296",2,1,286,1.20915854859041,0.75,2.27125,3
"4297",2,2,286,0.74744410575544,0.75,2.27125,3
"4298",2,3,286,NA,1,NA,2
"4299",2,4,286,NA,1,NA,2
"4300",2,5,286,-0.414541980397227,0.666666666666667,6.2284375,6
"4301",3,1,286,1.2043215258355,0.646534520588732,-0.12691312859375,333
"4302",3,2,286,-0.443381202793345,0.651302810393402,1.0699609375,101
"4303",3,3,286,2.03885662710286,0.649597135609238,0.136623697280884,641
"4304",3,4,286,-0.424406554443481,0.611111111111111,-1.99999640168177,4
"4305",3,5,286,NA,NA,NA,NA
"4306",1,1,287,NA,NA,NA,NA
"4307",1,2,287,NA,NA,NA,NA
"4308",1,3,287,1.44730241664422,0.75,2.27125,3
"4309",1,4,287,1.31131276877793,0.580555555555555,-1.21484375,7
"4310",1,5,287,11.6991789201753,0.638736741030914,0.0108568539047828,3834
"4311",2,1,287,1.90502404286252,1,9.99967852144474,4
"4312",2,2,287,0.173733054122166,0.75,2.27125,3
"4313",2,3,287,0.92109992351655,0.583333333333333,-1.420947265625,7
"4314",2,4,287,2.20610669884173,0.641500801939918,-0.1784375,33
"4315",2,5,287,0.944851054705885,0.671428571428571,-0.37865234375,8
"4316",3,1,287,1.16005528789604,0.647641988944722,-0.0711072540283203,744
"4317",3,2,287,-1.12368912671789,0.761544011544012,0.29265625,24
"4318",3,3,287,1.16616718427992,0.562112302703335,-0.696640625,33
"4319",3,4,287,1.71346436791367,0.75,2.27125,3
"4320",3,5,287,NA,NA,NA,NA
"4321",1,1,288,NA,NA,NA,NA
"4322",1,2,288,NA,NA,NA,NA
"4323",1,3,288,1.25573431208251,0.75,2.27125,3
"4324",1,4,288,1.61570125664653,0.59047619047619,0.5988671875,15
"4325",1,5,288,13.3191086239597,0.646941859496262,-0.0238828659057617,6179
"4326",2,1,288,-0.643921221367038,0.75,2.27125,3
"4327",2,2,288,1.18361814688927,0.75,2.27125,3
"4328",2,3,288,-0.145682516244622,0.520833333333333,-1.99999640168177,5
"4329",2,4,288,0.764280517649307,0.75,2.27125,3
"4330",2,5,288,0.997484521175264,0.666292041292041,-1.020517578125,15
"4331",3,1,288,-0.193078297238912,0.643124725233647,0.241795451312538,885
"4332",3,2,288,-0.733250808456212,0.63348700806637,0.0924529075622558,711
"4333",3,3,288,2.10942803568213,0.64993947014537,-0.26087890625,109
"4334",3,4,288,-0.175309038942599,0.75,2.27125,3
"4335",3,5,288,NA,NA,NA,NA
"4336",1,1,289,NA,NA,NA,NA
"4337",1,2,289,NA,NA,NA,NA
"4338",1,3,289,NA,NA,NA,NA
"4339",1,4,289,0.0152941563772817,0.75,2.27125,3
"4340",1,5,289,5.29495813358896,0.642910999659231,-0.0540565586090088,1031
"4341",2,1,289,-0.308753134579128,0.611111111111111,-1.99999640168177,4
"4342",2,2,289,0.274074858307663,0.611111111111111,-1.99999640168177,4
"4343",2,3,289,1.67991106535636,0.75,2.27125,3
"4344",2,4,289,1.84170896201361,0.406726190476191,-1.77644321862378,21
"4345",2,5,289,1.5531805829281,0.613916666666667,1.7766015625,41
"4346",3,1,289,-0.926236484273849,0.636584146424074,-0.0904754638671875,4972
"4347",3,2,289,0.325151387258005,0.746078431372549,9.99967852144474,18
"4348",3,3,289,1.53541229098369,0.619543650793651,-0.584755859375,13
"4349",3,4,289,-0.00390923444890817,0.673333333333333,-0.9321875,6
"4350",3,5,289,NA,NA,NA,NA
"4351",1,1,290,NA,NA,NA,NA
"4352",1,2,290,NA,NA,NA,NA
"4353",1,3,290,NA,1,NA,2
"4354",1,4,290,1.01445183548589,0.520833333333333,-1.99999640168177,5
"4355",1,5,290,5.06019412440524,0.654162696615149,-0.228862128257751,421
"4356",2,1,290,NA,NA,NA,NA
"4357",2,2,290,2.19169461618746,0.599126984126984,-0.74375,11
"4358",2,3,290,0.966166985208483,0.711805555555555,6.6053125,13
"4359",2,4,290,1.06315229174677,0.75,2.27125,3
"4360",2,5,290,0.141708585195909,0.791666666666667,9.99967852144474,5
"4361",3,1,290,0.265863093212161,0.643892432832138,-0.0106837422640991,5651
"4362",3,2,290,1.66708955125157,0.645375106707981,0.10877176215332,1032
"4363",3,3,290,1.82434657093931,0.654921645072151,1.564609375,100
"4364",3,4,290,1.84808410919758,0.606481481481482,-0.77908203125,13
"4365",3,5,290,NA,NA,NA,NA
"4366",1,1,291,NA,NA,NA,NA
"4367",1,2,291,NA,NA,NA,NA
"4368",1,3,291,NA,NA,NA,NA
"4369",1,4,291,2.1514230688092,0.666666666666667,1.0699609375,8
"4370",1,5,291,4.0273788804329,0.637627312181335,0.01,386
"4371",2,1,291,NA,1,NA,2
"4372",2,2,291,-0.292171388671054,0.680555555555555,9.99967852144474,7
"4373",2,3,291,0.508986836940032,0.66,-0.572978515625,11
"4374",2,4,291,0.114441838037557,0.611111111111111,-1.99999640168177,4
"4375",2,5,291,0.514444183506206,0.75030525030525,1.55283203125,16
"4376",3,1,291,0.949190381473829,0.64418125158687,0.0126422868188477,6370
"4377",3,2,291,0.147586475446007,0.642482699494614,-0.2049365234375,418
"4378",3,3,291,0.312716613812921,0.646355934532313,0.29265625,265
"4379",3,4,291,-0.854004282532226,0.752380952380952,9.99967852144474,8
"4380",3,5,291,NA,NA,NA,NA
"4381",1,1,292,NA,NA,NA,NA
"4382",1,2,292,NA,1,NA,2
"4383",1,3,292,NA,NA,NA,NA
"4384",1,4,292,-0.380531962260475,0.634259259259259,6.04,13
"4385",1,5,292,8.42609556039995,0.648441867140386,0.112791610458679,1708
"4386",2,1,292,2.09848099076647,0.797619047619048,9.99967852144474,10
"4387",2,2,292,1.29580847502909,0.583333333333333,-1.420947265625,7
"4388",2,3,292,2.53215505267187,0.519771241830065,-1.29728515625,18
"4389",2,4,292,2.22839733333142,0.571467926013381,-1.47173706054687,12
"4390",2,5,292,2.86788951925322,0.665833333333333,-0.366875,11
"4391",3,1,292,1.4336745859635,0.644713592489226,-0.02524375114328,1053
"4392",3,2,292,-0.197267000619806,0.64310150876975,-0.0945267953562943,365
"4393",3,3,292,1.89001882753197,0.674084743777928,0.45606689453125,516
"4394",3,4,292,NA,1,NA,2
"4395",3,5,292,NA,NA,NA,NA
"4396",1,1,293,NA,1,NA,2
"4397",1,2,293,NA,NA,NA,NA
"4398",1,3,293,NA,1,NA,2
"4399",1,4,293,-0.0791360632534206,0.666666666666667,6.2284375,6
"4400",1,5,293,2.98105913503223,0.63025012616178,0.16310546875,85
"4401",2,1,293,NA,NA,NA,NA
"4402",2,2,293,1.41441149376287,0.75,2.27125,3
"4403",2,3,293,2.30911817827263,0.538721899016017,-1.40254516601562,18
"4404",2,4,293,1.11008165926887,0.764069264069264,9.99967852144474,15
"4405",2,5,293,1.10819497170788,0.674007936507937,-1.09559814453125,11
"4406",3,1,293,-0.739063060200633,0.642456559097639,-0.0238123505322266,4525
"4407",3,2,293,1.56787798786513,0.630805429968362,-0.1077734375,389
"4408",3,3,293,1.17188744987753,0.638322171397552,-0.249113320144049,275
"4409",3,4,293,NA,1,NA,2
"4410",3,5,293,NA,NA,NA,NA
"4411",1,1,294,NA,NA,NA,NA
"4412",1,2,294,NA,NA,NA,NA
"4413",1,3,294,NA,NA,NA,NA
"4414",1,4,294,1.24729898306106,0.75,2.27125,3
"4415",1,5,294,4.77830041701381,0.647266013895361,-0.000305175781249998,406
"4416",2,1,294,NA,1,NA,2
"4417",2,2,294,NA,1,NA,2
"4418",2,3,294,0.0929036218788854,0.802083333333333,9.99967852144474,13
"4419",2,4,294,2.19702066252735,0.611111111111111,-1.99999640168177,4
"4420",2,5,294,0.570039383854331,0.75,2.27125,3
"4421",3,1,294,1.22476163894596,0.648991052990249,0.18666015625,197
"4422",3,2,294,0.53579136945762,0.648778048806615,-0.111350345611572,1428
"4423",3,3,294,0.107892978194978,0.660884383284999,-0.054775390625,95
"4424",3,4,294,0.902169770721465,0.553333333333333,-1.3090625,11
"4425",3,5,294,NA,NA,NA,NA
"4426",1,1,295,NA,NA,NA,NA
"4427",1,2,295,NA,NA,NA,NA
"4428",1,3,295,NA,1,NA,2
"4429",1,4,295,-0.297444128953727,0.791666666666667,9.99967852144474,5
"4430",1,5,295,6.21257608677571,0.639946024730815,0.125553684234619,937
"4431",2,1,295,NA,1,NA,2
"4432",2,2,295,NA,1,NA,2
"4433",2,3,295,NA,1,NA,2
"4434",2,4,295,0.634473876042783,0.639915966386555,5.8515625,18
"4435",2,5,295,0.586339928095548,0.683720126027818,1.24662109375,27
"4436",3,1,295,-0.459338484622198,0.647352637338893,0.0689269733428955,2265
"4437",3,2,295,0.0291467624657762,0.635563548296847,-0.107842841427872,2831
"4438",3,3,295,1.51106803098381,0.653355372569594,0.0333706665039063,97
"4439",3,4,295,1.3326417937063,0.8,9.99967852144474,6
"4440",3,5,295,NA,NA,NA,NA
"4441",1,1,296,NA,NA,NA,NA
"4442",1,2,296,NA,NA,NA,NA
"4443",1,3,296,NA,1,NA,2
"4444",1,4,296,1.21948910852497,0.75,2.27125,3
"4445",1,5,296,2.99680226574938,0.644180385596045,0.0396273803710938,426
"4446",2,1,296,NA,NA,NA,NA
"4447",2,2,296,1.99580703046428,0.875,9.99967852144474,7
"4448",2,3,296,2.38242197504692,0.833333333333333,9.99967852144474,8
"4449",2,4,296,0.517321024284272,0.643055555555555,-0.561201171875,13
"4450",2,5,296,1.90972670818601,0.456666666666667,-1.99999640168177,6
"4451",3,1,296,-1.30308736106455,0.668373052426663,0.66805908203125,158
"4452",3,2,296,2.60128601687328,0.6371265990623,0.0189294011386108,1337
"4453",3,3,296,0.874330491094536,0.679947429060751,-0.00177734375,35
"4454",3,4,296,1.44249469965278,0.75,2.27125,3
"4455",3,5,296,NA,NA,NA,NA
"4456",1,1,297,NA,NA,NA,NA
"4457",1,2,297,NA,NA,NA,NA
"4458",1,3,297,NA,NA,NA,NA
"4459",1,4,297,-0.619063966543324,0.692962962962963,1.80015625,16
"4460",1,5,297,6.17481501928308,0.657650747055962,0.247007541656494,578
"4461",2,1,297,-1.77646727710725,0.611111111111111,-1.99999640168177,4
"4462",2,2,297,0.770007012349984,0.75,2.27125,3
"4463",2,3,297,1.69916238014598,0.75,2.27125,3
"4464",2,4,297,0.448562215807759,0.791666666666667,9.99967852144474,5
"4465",2,5,297,1.06836056134274,0.814814814814815,9.99967852144474,10
"4466",3,1,297,0.361368086516831,0.646882733588846,-0.0190063095092773,7703
"4467",3,2,297,-0.340422483831889,0.635776800267304,0.0306218528747559,603
"4468",3,3,297,2.17012720949151,0.653147779841616,-0.03858154296875,292
"4469",3,4,297,0.102787718390295,0.666666666666667,9.99967852144474,8
"4470",3,5,297,NA,NA,NA,NA
"4471",1,1,298,NA,NA,NA,NA
"4472",1,2,298,NA,NA,NA,NA
"4473",1,3,298,NA,1,NA,2
"4474",1,4,298,-0.410142934260313,0.611111111111111,-1.99999640168177,4
"4475",1,5,298,5.95483156668022,0.642688078335794,-0.140736198425293,2108
"4476",2,1,298,NA,1,NA,2
"4477",2,2,298,NA,1,NA,2
"4478",2,3,298,0.723959934679394,0.724074074074074,2.4596875,10
"4479",2,4,298,1.81279637434971,0.646080353824919,0.616533203125,29
"4480",2,5,298,-1.05785050899638,0.75,2.27125,3
"4481",3,1,298,0.756394289862198,0.640932375183112,-0.019158829285161,248
"4482",3,2,298,-0.240297293123646,0.651488726979104,0.180742474762567,227
"4483",3,3,298,0.809221827923354,0.661952861952862,2.87189453125,31
"4484",3,4,298,1.70990080159733,0.791666666666667,9.99967852144474,5
"4485",3,5,298,NA,NA,NA,NA
"4486",1,1,299,NA,NA,NA,NA
"4487",1,2,299,NA,NA,NA,NA
"4488",1,3,299,NA,NA,NA,NA
"4489",1,4,299,NA,1,NA,2
"4490",1,5,299,4.25001865522271,0.648619845974709,0.08802490234375,653
"4491",2,1,299,NA,1,NA,2
"4492",2,2,299,NA,1,NA,2
"4493",2,3,299,1.65007916753886,0.75,2.27125,3
"4494",2,4,299,0.7603037170889,0.520833333333333,-1.99999640168177,5
"4495",2,5,299,0.59829704841531,0.597619047619048,0.29265625,8
"4496",3,1,299,-1.01655309607098,0.64251892527922,0.110660992363281,1848
"4497",3,2,299,0.553688528906747,0.645859869422825,-0.0194616736678461,1937
"4498",3,3,299,0.636173938979012,0.657164955821863,-0.0047216796875,170
"4499",3,4,299,1.43371920189159,0.679037629037629,1.1641796875,14
"4500",3,5,299,NA,NA,NA,NA
"4501",1,1,300,NA,NA,NA,NA
"4502",1,2,300,NA,NA,NA,NA
"4503",1,3,300,NA,1,NA,2
"4504",1,4,300,-1.03709373465808,0.69,-1.4945556640625,6
"4505",1,5,300,2.33704886959505,0.642205442554667,0.96396484375,192
"4506",2,1,300,NA,1,NA,2
"4507",2,2,300,NA,1,NA,2
"4508",2,3,300,NA,1,NA,2
"4509",2,4,300,1.69662368182644,0.8,9.99967852144474,6
"4510",2,5,300,0.135151267246332,0.791666666666667,9.99967852144474,5
"4511",3,1,300,-0.17350886253164,0.650856851151951,0.151277876594849,1440
"4512",3,2,300,-0.455746464971618,0.642082116401458,0.180081405639648,472
"4513",3,3,300,1.37417448049317,0.656003533280359,0.245546875,93
"4514",3,4,300,2.09011809429905,0.55297619047619,-1.20306640625,15
"4515",3,5,300,NA,NA,NA,NA
"4516",1,1,301,NA,NA,NA,NA
"4517",1,2,301,NA,NA,NA,NA
"4518",1,3,301,NA,NA,NA,NA
"4519",1,4,301,1.32053572762939,0.8125,-0.366875,5
"4520",1,5,301,7.2609552787106,0.643242466309503,0.09685791015625,1431
"4521",2,1,301,NA,1,NA,2
"4522",2,2,301,1.60620081899666,0.75,2.27125,3
"4523",2,3,301,2.67622728995986,0.791666666666667,9.99967852144474,5
"4524",2,4,301,NA,1,NA,2
"4525",2,5,301,0.545912701908444,0.684200195229607,0.32798828125,25
"4526",3,1,301,-0.226989521396072,0.650419557647657,0.0452845185009766,1464
"4527",3,2,301,1.30982720995434,0.65122005370128,0.10317397889528,373
"4528",3,3,301,-0.0336596045263245,0.650685059364103,0.53998046875,110
"4529",3,4,301,1.6254216777366,0.633608058608059,-0.75699951171875,15
"4530",3,5,301,NA,NA,NA,NA
"4531",1,1,302,NA,NA,NA,NA
"4532",1,2,302,NA,NA,NA,NA
"4533",1,3,302,NA,1,NA,2
"4534",1,4,302,0.269191837331638,0.9,9.99967852144474,6
"4535",1,5,302,6.94702422232546,0.648010150529891,0.112788595458679,1584
"4536",2,1,302,NA,1,NA,2
"4537",2,2,302,1.23504403436937,0.761111111111111,9.99967852144474,7
"4538",2,3,302,1.07803535457671,0.603703703703704,-0.372763671875,10
"4539",2,4,302,2.96663199959984,0.520408163265306,-1.68222446862378,8
"4540",2,5,302,-0.57124238875831,0.553919604700855,-1.18981689453125,17
"4541",3,1,302,0.967533797278647,0.643575306851364,-0.02385986328125,7427
"4542",3,2,302,-0.14702994174762,0.652600576568662,0.0306103515625,609
"4543",3,3,302,1.53619809142672,0.653125282455198,-0.0871674687655639,452
"4544",3,4,302,2.20409325376996,0.781481481481482,9.99967852144474,10
"4545",3,5,302,NA,NA,NA,NA
"4546",1,1,303,NA,NA,NA,NA
"4547",1,2,303,NA,NA,NA,NA
"4548",1,3,303,NA,NA,NA,NA
"4549",1,4,303,NA,1,NA,2
"4550",1,5,303,6.17611823025999,0.637868599617344,-0.078330078125,810
"4551",2,1,303,NA,1,NA,2
"4552",2,2,303,1.48909746115421,0.75,2.27125,3
"4553",2,3,303,1.73264726728042,0.582633053221289,-0.602421875,18
"4554",2,4,303,1.59822415979943,0.744791666666667,-0.59064453125,9
"4555",2,5,303,1.20793673859477,0.611111111111111,-1.99999640168177,4
"4556",3,1,303,0.120522757905066,0.65298860789777,0.176057453850098,1433
"4557",3,2,303,1.0014665728636,0.649693727434844,0.216254540184326,1650
"4558",3,3,303,0.673119047876514,0.663185967121294,0.439873046875,277
"4559",3,4,303,1.39723772781689,0.456666666666667,-1.99999640168177,6
"4560",3,5,303,NA,NA,NA,NA
"4561",1,1,304,NA,NA,NA,NA
"4562",1,2,304,NA,NA,NA,NA
"4563",1,3,304,NA,1,NA,2
"4564",1,4,304,0.561055628790179,0.8,9.99967852144474,6
"4565",1,5,304,2.25596180835216,0.651212011641288,-0.0930517578125,196
"4566",2,1,304,0.406304172363113,1,9.99967852144474,4
"4567",2,2,304,NA,1,NA,2
"4568",2,3,304,0.379804945962128,0.9,9.99967852144474,6
"4569",2,4,304,NA,1,NA,2
"4570",2,5,304,1.12887762260212,0.721693121693122,9.2669921875,10
"4571",3,1,304,1.38135859424211,0.637964382428123,-0.124887390136719,1630
"4572",3,2,304,0.953562944542419,0.656109853299526,0.145450954437256,2396
"4573",3,3,304,1.06965415395058,0.68941488618908,0.3633203125,32
"4574",3,4,304,1.64069698344064,0.613548752834467,-0.00177734375,22
"4575",3,5,304,NA,NA,NA,NA
"4576",1,1,305,NA,NA,NA,NA
"4577",1,2,305,-1.10191598489658,0.75,2.27125,3
"4578",1,3,305,NA,NA,NA,NA
"4579",1,4,305,1.50185154926699,0.611111111111111,-1.99999640168177,4
"4580",1,5,305,7.5549709588312,0.635620241035042,-0.00176584243774414,1100
"4581",2,1,305,NA,1,NA,2
"4582",2,2,305,0.905036483660986,0.611111111111111,-1.99999640168177,4
"4583",2,3,305,1.27010849839777,0.589583333333333,0.9521875,9
"4584",2,4,305,1.5509570090479,0.599981419546637,0.01,24
"4585",2,5,305,0.175989753706036,0.752380952380952,9.99967852144474,8
"4586",3,1,305,-0.545050622356013,0.644465514255442,-0.0370633697509766,791
"4587",3,2,305,0.929030065035623,0.624252900977874,-0.358087997436523,136
"4588",3,3,305,0.885483700287566,0.652054873993606,-0.10630126953125,151
"4589",3,4,305,0.988104898803161,0.607879818594104,-0.73197265625,15
"4590",3,5,305,NA,NA,NA,NA
"4591",1,1,306,NA,NA,NA,NA
"4592",1,2,306,NA,NA,NA,NA
"4593",1,3,306,NA,NA,NA,NA
"4594",1,4,306,2.29566163825032,0.611111111111111,-1.99999640168177,4
"4595",1,5,306,7.40727315256865,0.638868847503542,-0.025336414078064,1270
"4596",2,1,306,-0.861672332435466,0.75,2.27125,3
"4597",2,2,306,0.0904454844690134,0.580555555555555,-1.21484375,7
"4598",2,3,306,-1.03824470952756,0.666666666666667,9.99967852144474,9
"4599",2,4,306,-1.31066060682717,0.8125,-0.366875,5
"4600",2,5,306,-1.53989211204081,0.456666666666667,-1.99999640168177,6
"4601",3,1,306,1.33482935768121,0.641158013583121,-0.0370648772509766,978
"4602",3,2,306,0.754980788299642,0.652007814465613,0.057109375,846
"4603",3,3,306,0.356735993921595,0.634151618750738,0.074775390625,86
"4604",3,4,306,-0.0296227690091469,1,9.99967852144474,4
"4605",3,5,306,NA,NA,NA,NA
"4606",1,1,307,NA,NA,NA,NA
"4607",1,2,307,NA,NA,NA,NA
"4608",1,3,307,NA,1,NA,2
"4609",1,4,307,1.43306114141329,0.611111111111111,-1.99999640168177,4
"4610",1,5,307,3.85937925416282,0.658325641035609,0.205809841156006,708
"4611",2,1,307,1.47531011868522,0.75,2.27125,3
"4612",2,2,307,NA,1,NA,2
"4613",2,3,307,NA,1,NA,2
"4614",2,4,307,NA,1,NA,2
"4615",2,5,307,1.53205050373419,0.657677137018607,0.463427734375,28
"4616",3,1,307,-0.790714492009708,0.64695160617816,0.0201181397851562,7899
"4617",3,2,307,0.304551240710442,0.642396459980263,-0.2491015625,369
"4618",3,3,307,0.75490554840801,0.614683699845482,-0.749638671875,73
"4619",3,4,307,2.47351036737938,0.520833333333333,-1.99999640168177,5
"4620",3,5,307,NA,NA,NA,NA
"4621",1,1,308,NA,NA,NA,NA
"4622",1,2,308,NA,NA,NA,NA
"4623",1,3,308,1.66144502043338,0.75,2.27125,3
"4624",1,4,308,-0.278827889224493,0.611111111111111,-1.99999640168177,4
"4625",1,5,308,3.94466563624316,0.634089776215049,-0.0396871764453125,394
"4626",2,1,308,-1.67718347769875,0.75,2.27125,3
"4627",2,2,308,-0.0634768322691788,0.8,9.99967852144474,6
"4628",2,3,308,1.48736130971305,0.666666666666667,1.08173828125,8
"4629",2,4,308,2.0199967243615,0.690972222222222,3.354765625,25
"4630",2,5,308,0.196927636395806,0.520833333333333,-1.99999640168177,5
"4631",3,1,308,1.3465388677681,0.6452854435646,0.0556069462506103,4295
"4632",3,2,308,1.44926224996727,0.593355999905247,-0.49642578125,69
"4633",3,3,308,1.02279000624984,0.668384206952318,0.32798828125,43
"4634",3,4,308,1.70490714448459,0.611111111111111,-1.99999640168177,4
"4635",3,5,308,NA,NA,NA,NA
"4636",1,1,309,NA,NA,NA,NA
"4637",1,2,309,NA,1,NA,2
"4638",1,3,309,NA,NA,NA,NA
"4639",1,4,309,-0.491112939238841,0.588888888888889,-1.56445103112378,7
"4640",1,5,309,9.96062055639486,0.655015391052354,-0.0198244101794434,2305
"4641",2,1,309,0.715609306071474,1,9.99967852144474,4
"4642",2,2,309,1.34562883632136,0.8125,-0.366875,5
"4643",2,3,309,0.64856138513133,0.673333333333333,-0.9321875,6
"4644",2,4,309,1.26827403944171,0.611111111111111,-1.99999640168177,4
"4645",2,5,309,-0.579485784722516,0.75,2.27125,3
